CN,STRATUM_CN,PLT_CN,STATECD,INVYR,UNITCD,COUNTYCD,PLOT,RSCD,EVALID,ESTN_UNIT,STRATUMCD,CREATED_DATE,MODIFIED_DATE
246806943,246806730,168931255010661,10,2010,1,3,601,24,101000,2,1,2011-03-21 09:22:09,
246806926,246806730,145006299010661,10,2009,1,3,605,24,101000,2,1,2011-03-21 09:22:09,
246806892,246806729,163850449010661,10,2006,1,3,616,24,101000,1,12345,2011-03-21 09:22:09,
246806962,246806730,74757867010538,10,2006,1,3,624,24,101000,2,1,2011-03-21 09:22:09,
246806961,246806735,122556883010661,10,2007,1,3,631,24,101000,3,1,2011-03-21 09:22:10,
246806971,246806731,171001045010661,10,2008,1,5,2,24,101000,2,2,2011-03-21 09:22:10,
246807160,246806730,171000977010661,10,2008,1,5,5,24,101000,2,1,2011-03-21 09:22:10,
246807088,246806730,168931201010661,10,2010,1,5,7,24,101000,2,1,2011-03-21 09:22:09,
246807127,246806732,145006177010661,10,2009,1,5,11,24,101000,2,3,2011-03-21 09:22:10,
246807075,246806732,122556831010661,10,2007,1,5,12,24,101000,2,3,2011-03-21 09:22:10,
246807028,246806737,145006265010661,10,2009,1,5,15,24,101000,3,234,2011-03-21 09:22:10,
246807119,246806732,171000971010661,10,2008,1,5,17,24,101000,2,3,2011-03-21 09:22:10,
246807009,246806733,73491909010538,10,2006,1,5,18,24,101000,2,4,2011-03-21 09:22:10,
246807126,246806734,145006343010661,10,2009,1,5,21,24,101000,2,5,2011-03-21 09:22:10,
246807085,246806737,168931193010661,10,2010,1,5,23,24,101000,3,234,2011-03-21 09:22:10,
246807044,246806733,122556835010661,10,2007,1,5,25,24,101000,2,4,2011-03-21 09:22:10,
246807163,246806730,122556981010661,10,2007,1,5,27,24,101000,2,1,2011-03-21 09:22:10,
246807120,246806730,122556971010661,10,2007,1,5,35,24,101000,2,1,2011-03-21 09:22:10,
246807037,246806730,168931289010661,10,2010,1,5,37,24,101000,2,1,2011-03-21 09:22:09,
246807136,246806730,171001220010661,10,2008,1,5,38,24,101000,2,1,2011-03-21 09:22:10,
246807058,246806733,168931205010661,10,2010,1,5,41,24,101000,2,4,2011-03-21 09:22:10,
246807014,246806730,145006287010661,10,2009,1,5,42,24,101000,2,1,2011-03-21 09:22:09,
246807031,246806730,73492074010538,10,2006,1,5,47,24,101000,2,1,2011-03-21 09:22:09,
246807067,246806730,122556829010661,10,2007,1,5,52,24,101000,2,1,2011-03-21 09:22:09,
246806991,246806731,145006261010661,10,2009,1,5,64,24,101000,2,2,2011-03-21 09:22:10,
246807004,246806736,168931269010661,10,2010,1,5,65,24,101000,3,5,2011-03-21 09:22:10,
246807019,246806730,171000955010661,10,2008,1,5,72,24,101000,2,1,2011-03-21 09:22:09,
246807012,246806737,168931285010661,10,2010,1,5,73,24,101000,3,234,2011-03-21 09:22:10,
246807086,246806733,171000965010661,10,2008,1,5,80,24,101000,2,4,2011-03-21 09:22:10,
246807068,246806732,168931345010661,10,2010,1,5,83,24,101000,2,3,2011-03-21 09:22:10,
246807070,246806733,171000962010661,10,2008,1,5,85,24,101000,2,4,2011-03-21 09:22:10,
246807017,246806730,73492040010538,10,2006,1,5,86,24,101000,2,1,2011-03-21 09:22:09,
246807109,246806731,171000968010661,10,2008,1,5,91,24,101000,2,2,2011-03-21 09:22:10,
246806992,246806730,122556815010661,10,2007,1,5,92,24,101000,2,1,2011-03-21 09:22:09,
246807049,246806730,168931303010661,10,2010,1,5,94,24,101000,2,1,2011-03-21 09:22:09,
246807117,246806731,122556969010661,10,2007,1,5,96,24,101000,2,2,2011-03-21 09:22:10,
246807110,246806734,73492439010538,10,2006,1,5,98,24,101000,2,5,2011-03-21 09:22:10,
246807114,246806733,73492650010538,10,2006,1,5,100,24,101000,2,4,2011-03-21 09:22:10,
246807076,246806732,168931217010661,10,2010,1,5,101,24,101000,2,3,2011-03-21 09:22:10,
246807027,246806730,145006179010661,10,2009,1,5,102,24,101000,2,1,2011-03-21 09:22:09,
246807007,246806733,171000953010661,10,2008,1,5,105,24,101000,2,4,2011-03-21 09:22:10,
246807061,246806730,171000960010661,10,2008,1,5,112,24,101000,2,1,2011-03-21 09:22:09,
246807092,246806733,73492323010538,10,2006,1,5,116,24,101000,2,4,2011-03-21 09:22:10,
246807149,246806730,73493057010538,10,2006,1,5,117,24,101000,2,1,2011-03-21 09:22:10,
246807020,246806730,145006187010661,10,2009,1,5,119,24,101000,2,1,2011-03-21 09:22:09,
246806966,246806730,122556843010661,10,2007,1,5,124,24,101000,2,1,2011-03-21 09:22:09,
246807143,246806733,73492906010538,10,2006,1,5,129,24,101000,2,4,2011-03-21 09:22:10,
246807105,246806735,145006339010661,10,2009,1,5,137,24,101000,3,1,2011-03-21 09:22:10,
246807103,246806730,73492410010538,10,2006,1,5,138,24,101000,2,1,2011-03-21 09:22:09,
246806990,246806733,122556909010661,10,2007,1,5,140,24,101000,2,4,2011-03-21 09:22:10,
246807018,246806733,145006185010661,10,2009,1,5,144,24,101000,2,4,2011-03-21 09:22:10,
246807128,246806730,122556973010661,10,2007,1,5,146,24,101000,2,1,2011-03-21 09:22:10,
246806997,246806733,145006201010661,10,2009,1,5,151,24,101000,2,4,2011-03-21 09:22:10,
246807142,246806730,145006347010661,10,2009,1,5,154,24,101000,2,1,2011-03-21 09:22:10,
246807096,246806730,73492393010538,10,2006,1,5,156,24,101000,2,1,2011-03-21 09:22:09,
246806969,246806730,145006275010661,10,2009,1,5,158,24,101000,2,1,2011-03-21 09:22:09,
246807121,246806730,168931355010661,10,2010,1,5,161,24,101000,2,1,2011-03-21 09:22:10,
246807161,246806730,168931363010661,10,2010,1,5,163,24,101000,2,1,2011-03-21 09:22:10,
246807111,246806730,171000969010661,10,2008,1,5,166,24,101000,2,1,2011-03-21 09:22:10,
246807038,246806733,168931277010661,10,2010,1,5,167,24,101000,2,4,2011-03-21 09:22:10,
246807039,246806730,122556899010661,10,2007,1,5,169,24,101000,2,1,2011-03-21 09:22:09,
246807052,246806730,73492159010538,10,2006,1,5,173,24,101000,2,1,2011-03-21 09:22:09,
246807133,246806730,122556975010661,10,2007,1,5,176,24,101000,2,1,2011-03-21 09:22:10,
246807115,246806730,145006191010661,10,2009,1,5,179,24,101000,2,1,2011-03-21 09:22:10,
246807148,246806733,122556821010661,10,2007,1,5,181,24,101000,2,4,2011-03-21 09:22:10,
246807157,246806730,73493091010538,10,2006,1,5,182,24,101000,2,1,2011-03-21 09:22:10,
246807046,246806730,145006203010661,10,2009,1,5,187,24,101000,2,1,2011-03-21 09:22:09,
246806999,246806733,168931273010661,10,2010,1,5,190,24,101000,2,4,2011-03-21 09:22:10,
246807080,246806734,145006199010661,10,2009,1,5,194,24,101000,2,5,2011-03-21 09:22:10,
246806983,246806733,73491587010538,10,2006,1,5,195,24,101000,2,4,2011-03-21 09:22:10,
246806994,246806730,122556845010661,10,2007,1,5,196,24,101000,2,1,2011-03-21 09:22:09,
246807097,246806730,145006335010661,10,2009,1,5,200,24,101000,2,1,2011-03-21 09:22:09,
246807071,246806730,73492176010538,10,2006,1,5,205,24,101000,2,1,2011-03-21 09:22:09,
246807144,246806730,122556813010661,10,2007,1,5,210,24,101000,2,1,2011-03-21 09:22:10,
246806967,246806732,73491491010538,10,2006,1,5,215,24,101000,2,3,2011-03-21 09:22:10,
246807159,246806730,145006349010661,10,2009,1,5,216,24,101000,2,1,2011-03-21 09:22:10,
246807041,246806730,122556905010661,10,2007,1,5,221,24,101000,2,1,2011-03-21 09:22:09,
246807056,246806733,168931223010661,10,2010,1,5,226,24,101000,2,4,2011-03-21 09:22:10,
246807146,246806733,171000974010661,10,2008,1,5,230,24,101000,2,4,2011-03-21 09:22:10,
246807113,246806730,171000970010661,10,2008,1,5,234,24,101000,2,1,2011-03-21 09:22:10,
246807047,246806736,145006277010661,10,2009,1,5,235,24,101000,3,5,2011-03-21 09:22:10,
246807078,246806730,171000963010661,10,2008,1,5,236,24,101000,2,1,2011-03-21 09:22:09,
246807138,246806730,145006209010661,10,2009,1,5,237,24,101000,2,1,2011-03-21 09:22:10,
246807025,246806730,122556811010661,10,2007,1,5,242,24,101000,2,1,2011-03-21 09:22:09,
246807129,246806730,73492753010538,10,2006,1,5,243,24,101000,2,1,2011-03-21 09:22:10,
246807116,246806730,122556841010661,10,2007,1,5,245,24,101000,2,1,2011-03-21 09:22:10,
246807134,246806733,145006251010661,10,2009,1,5,249,24,101000,2,4,2011-03-21 09:22:10,
246807154,246806730,171000975010661,10,2008,1,5,250,24,101000,2,1,2011-03-21 09:22:10,
246807001,246806734,145006211010661,10,2009,1,5,252,24,101000,2,5,2011-03-21 09:22:10,
246807023,246806730,168931279010661,10,2010,1,5,260,24,101000,2,1,2011-03-21 09:22:09,
246807008,246806734,122556897010661,10,2007,1,5,269,24,101000,2,5,2011-03-21 09:22:10,
246807107,246806734,168931203010661,10,2010,1,5,270,24,101000,2,5,2011-03-21 09:22:10,
246807043,246806730,73492091010538,10,2006,1,5,275,24,101000,2,1,2011-03-21 09:22:09,
246806988,246806737,168931301010661,10,2010,1,5,276,24,101000,3,234,2011-03-21 09:22:10,
246807162,246806730,73493126010538,10,2006,1,5,280,24,101000,2,1,2011-03-21 09:22:10,
246807063,246806730,145006253010661,10,2009,1,5,281,24,101000,2,1,2011-03-21 09:22:09,
246806979,246806733,145006269010661,10,2009,1,5,284,24,101000,2,4,2011-03-21 09:22:10,
246807053,246806731,171000959010661,10,2008,1,5,287,24,101000,2,2,2011-03-21 09:22:10,
246807094,246806730,145006175010661,10,2009,1,5,295,24,101000,2,1,2011-03-21 09:22:09,
246807130,246806730,145006189010661,10,2009,1,5,296,24,101000,2,1,2011-03-21 09:22:10,
246807124,246806730,171000972010661,10,2008,1,5,298,24,101000,2,1,2011-03-21 09:22:10,
246806980,246806733,145006267010661,10,2009,1,5,299,24,101000,2,4,2011-03-21 09:22:10,
246807084,246806730,168931349010661,10,2010,1,5,301,24,101000,2,1,2011-03-21 09:22:09,
246807123,246806730,73492719010538,10,2006,1,5,302,24,101000,2,1,2011-03-21 09:22:10,
246807062,246806730,171000961010661,10,2008,1,5,310,24,101000,2,1,2011-03-21 09:22:09,
246807000,246806734,122556911010661,10,2007,1,5,311,24,101000,2,5,2011-03-21 09:22:10,
246807054,246806730,168931221010661,10,2010,1,5,313,24,101000,2,1,2011-03-21 09:22:09,
246807069,246806730,122556957010661,10,2007,1,5,314,24,101000,2,1,2011-03-21 09:22:09,
246806985,246806734,73491682010538,10,2006,1,5,322,24,101000,2,5,2011-03-21 09:22:10,
246807153,246806734,168931359010661,10,2010,1,5,325,24,101000,2,5,2011-03-21 09:22:10,
246807015,246806730,171001046010661,10,2008,1,5,328,24,101000,2,1,2011-03-21 09:22:09,
246807165,246806730,73493143010538,10,2006,1,5,330,24,101000,2,1,2011-03-21 09:22:10,
246807132,246806730,168931275010661,10,2010,1,5,334,24,101000,2,1,2011-03-21 09:22:10,
246806989,246806734,168931219010661,10,2010,1,5,340,24,101000,2,5,2011-03-21 09:22:10,
246806982,246806730,73491570010538,10,2006,1,5,341,24,101000,2,1,2011-03-21 09:22:09,
246807034,246806730,122556817010661,10,2007,1,5,343,24,101000,2,1,2011-03-21 09:22:09,
246807147,246806730,168931357010661,10,2010,1,5,344,24,101000,2,1,2011-03-21 09:22:10,
246806964,246806734,168931209010661,10,2010,1,5,345,24,101000,2,5,2011-03-21 09:22:10,
246807125,246806730,73492736010538,10,2006,1,5,346,24,101000,2,1,2011-03-21 09:22:10,
246807100,246806733,168931351010661,10,2010,1,5,347,24,101000,2,4,2011-03-21 09:22:10,
246807158,246806730,171000976010661,10,2008,1,5,348,24,101000,2,1,2011-03-21 09:22:10,
246807066,246806737,122556891010661,10,2007,1,5,350,24,101000,3,234,2011-03-21 09:22:10,
246806995,246806734,145006245010661,10,2009,1,5,352,24,101000,2,5,2011-03-21 09:22:10,
246807042,246806730,145006197010661,10,2009,1,5,354,24,101000,2,1,2011-03-21 09:22:09,
246807050,246806730,73492142010538,10,2006,1,5,355,24,101000,2,1,2011-03-21 09:22:09,
246807150,246806734,145006181010661,10,2009,1,5,356,24,101000,2,5,2011-03-21 09:22:10,
246807118,246806734,145006205010661,10,2009,1,5,359,24,101000,2,5,2011-03-21 09:22:10,
246806963,246806730,171000947010661,10,2008,1,5,362,24,101000,2,1,2011-03-21 09:22:09,
246806968,246806730,171000948010661,10,2008,1,5,366,24,101000,2,1,2011-03-21 09:22:09,
246807093,246806735,171001124010661,10,2008,1,5,367,24,101000,3,1,2011-03-21 09:22:10,
246807016,246806730,168931293010661,10,2010,1,5,369,24,101000,2,1,2011-03-21 09:22:09,
246807099,246806730,122556965010661,10,2007,1,5,374,24,101000,2,1,2011-03-21 09:22:09,
246807002,246806734,168931297010661,10,2010,1,5,377,24,101000,2,5,2011-03-21 09:22:10,
246807151,246806734,122556893010661,10,2007,1,5,378,24,101000,2,5,2011-03-21 09:22:10,
246806972,246806733,145006279010661,10,2009,1,5,382,24,101000,2,4,2011-03-21 09:22:10,
246807104,246806730,145006207010661,10,2009,1,5,384,24,101000,2,1,2011-03-21 09:22:09,
246807089,246806734,171000966010661,10,2008,1,5,389,24,101000,2,5,2011-03-21 09:22:10,
246807108,246806730,171000967010661,10,2008,1,5,392,24,101000,2,1,2011-03-21 09:22:10,
246807006,246806737,168931207010661,10,2010,1,5,395,24,101000,3,234,2011-03-21 09:22:10,
246807091,246806730,171001184010661,10,2008,1,5,396,24,101000,2,1,2011-03-21 09:22:09,
246807074,246806735,145006183010661,10,2009,1,5,398,24,101000,3,1,2011-03-21 09:22:10,
246807035,246806731,145006271010661,10,2009,1,5,405,24,101000,2,2,2011-03-21 09:22:10,
246806978,246806731,122556901010661,10,2007,1,5,406,24,101000,2,2,2011-03-21 09:22:10,
246806986,246806730,168931259010661,10,2010,1,5,410,24,101000,2,1,2011-03-21 09:22:09,
246807083,246806735,73492193010538,10,2006,1,5,414,24,101000,3,1,2011-03-21 09:22:10,
246807029,246806737,171001123010661,10,2008,1,5,415,24,101000,3,234,2011-03-21 09:22:10,
246807140,246806730,122556977010661,10,2007,1,5,417,24,101000,2,1,2011-03-21 09:22:10,
246807073,246806733,168931215010661,10,2010,1,5,421,24,101000,2,4,2011-03-21 09:22:10,
246806970,246806731,122556819010661,10,2007,1,5,423,24,101000,2,2,2011-03-21 09:22:10,
246807137,246806733,73492770010538,10,2006,1,5,427,24,101000,2,4,2011-03-21 09:22:10,
246807167,246806735,171000978010661,10,2008,1,5,430,24,101000,3,1,2011-03-21 09:22:10,
246807145,246806730,73493027010538,10,2006,1,5,431,24,101000,2,1,2011-03-21 09:22:10,
246807059,246806730,145006257010661,10,2009,1,5,432,24,101000,2,1,2011-03-21 09:22:09,
246806998,246806733,73491803010538,10,2006,1,5,440,24,101000,2,4,2011-03-21 09:22:10,
246807024,246806731,168931281010661,10,2010,1,5,441,24,101000,2,2,2011-03-21 09:22:10,
246806976,246806730,122556903010661,10,2007,1,5,442,24,101000,2,1,2011-03-21 09:22:09,
246807141,246806730,73492889010538,10,2006,1,5,446,24,101000,2,1,2011-03-21 09:22:10,
246807026,246806730,145006263010661,10,2009,1,5,447,24,101000,2,1,2011-03-21 09:22:09,
246807087,246806730,122556963010661,10,2007,1,5,448,24,101000,2,1,2011-03-21 09:22:09,
246807135,246806730,171000973010661,10,2008,1,5,451,24,101000,2,1,2011-03-21 09:22:10,
246806965,246806731,122556925010661,10,2007,1,5,453,24,101000,2,2,2011-03-21 09:22:10,
246806973,246806733,168931291010661,10,2010,1,5,457,24,101000,2,4,2011-03-21 09:22:10,
246807102,246806730,145006337010661,10,2009,1,5,462,24,101000,2,1,2011-03-21 09:22:09,
246807090,246806733,73492244010538,10,2006,1,5,463,24,101000,2,4,2011-03-21 09:22:10,
246806981,246806735,73491524010538,10,2006,1,5,464,24,101000,3,1,2011-03-21 09:22:10,
246806996,246806734,122556913010661,10,2007,1,5,468,24,101000,2,5,2011-03-21 09:22:10,
246807048,246806730,73492125010538,10,2006,1,5,472,24,101000,2,1,2011-03-21 09:22:09,
246807036,246806730,171000956010661,10,2008,1,5,474,24,101000,2,1,2011-03-21 09:22:09,
246807101,246806734,122556871010661,10,2007,1,5,477,24,101000,2,5,2011-03-21 09:22:10,
246807060,246806730,122556895010661,10,2007,1,5,479,24,101000,2,1,2011-03-21 09:22:09,
246807065,246806737,168931199010661,10,2010,1,5,487,24,101000,3,234,2011-03-21 09:22:10,
246807082,246806730,171000964010661,10,2008,1,5,490,24,101000,2,1,2011-03-21 09:22:09,
246807055,246806730,168931305010661,10,2010,1,5,493,24,101000,2,1,2011-03-21 09:22:09,
246807011,246806734,168931283010661,10,2010,1,5,494,24,101000,2,5,2011-03-21 09:22:10,
246807040,246806733,171000957010661,10,2008,1,5,498,24,101000,2,4,2011-03-21 09:22:10,
246807164,246806732,168931197010661,10,2010,1,5,501,24,101000,2,3,2011-03-21 09:22:10,
246807106,246806730,122556967010661,10,2007,1,5,504,24,101000,2,1,2011-03-21 09:22:10,
246807081,246806730,122556869010661,10,2007,1,5,506,24,101000,2,1,2011-03-21 09:22:09,
246806975,246806733,122556907010661,10,2007,1,5,507,24,101000,2,4,2011-03-21 09:22:10,
246807072,246806735,171001047010661,10,2008,1,5,508,24,101000,3,1,2011-03-21 09:22:10,
246807095,246806734,122556833010661,10,2007,1,5,511,24,101000,2,5,2011-03-21 09:22:10,
246807005,246806734,171000952010661,10,2008,1,5,512,24,101000,2,5,2011-03-21 09:22:10,
246807166,246806735,73493160010538,10,2006,1,5,525,24,101000,3,1,2011-03-21 09:22:10,
246806984,246806733,171000950010661,10,2008,1,5,532,24,101000,2,4,2011-03-21 09:22:10,
246807077,246806730,168931347010661,10,2010,1,5,537,24,101000,2,1,2011-03-21 09:22:09,
246807030,246806730,73492057010538,10,2006,1,5,541,24,101000,2,1,2011-03-21 09:22:09,
246806993,246806730,171001183010661,10,2008,1,5,545,24,101000,2,1,2011-03-21 09:22:09,
246807156,246806730,168931361010661,10,2010,1,5,547,24,101000,2,1,2011-03-21 09:22:10,
246807057,246806730,145006285010661,10,2009,1,5,556,24,101000,2,1,2011-03-21 09:22:09,
246807139,246806734,145006345010661,10,2009,1,5,559,24,101000,2,5,2011-03-21 09:22:10,
246807032,246806735,168931265010661,10,2010,1,5,560,24,101000,3,1,2011-03-21 09:22:10,
246807098,246806733,122556839010661,10,2007,1,5,561,24,101000,2,4,2011-03-21 09:22:10,
246807013,246806730,171000954010661,10,2008,1,5,562,24,101000,2,1,2011-03-21 09:22:09,
246807122,246806730,145006341010661,10,2009,1,5,571,24,101000,2,1,2011-03-21 09:22:10,
246807155,246806730,73493074010538,10,2006,1,5,583,24,101000,2,1,2011-03-21 09:22:10,
246807051,246806734,171000958010661,10,2008,1,5,584,24,101000,2,5,2011-03-21 09:22:10,
246807010,246806733,73491925010538,10,2006,1,5,585,24,101000,2,4,2011-03-21 09:22:10,
246807033,246806730,168931287010661,10,2010,1,5,586,24,101000,2,1,2011-03-21 09:22:09,
246807112,246806730,168931353010661,10,2010,1,5,590,24,101000,2,1,2011-03-21 09:22:10,
246807079,246806730,122556961010661,10,2007,1,5,592,24,101000,2,1,2011-03-21 09:22:09,
246806974,246806734,73491508010538,10,2006,1,5,594,24,101000,2,5,2011-03-21 09:22:10,
246807003,246806734,168931271010661,10,2010,1,5,595,24,101000,2,5,2011-03-21 09:22:10,
246807131,246806730,122556889010661,10,2007,1,5,596,24,101000,2,1,2011-03-21 09:22:10,
246806977,246806734,171000949010661,10,2008,1,5,597,24,101000,2,5,2011-03-21 09:22:10,
246807045,246806734,73492108010538,10,2006,1,5,603,24,101000,2,5,2011-03-21 09:22:10,
246807064,246806730,145006327010661,10,2009,1,5,607,24,101000,2,1,2011-03-21 09:22:09,
246806987,246806733,171000951010661,10,2008,1,5,608,24,101000,2,4,2011-03-21 09:22:10,
246807021,246806729,122556809010661,10,2007,1,5,610,24,101000,1,12345,2011-03-21 09:22:09,
246807171,246806729,122556987010661,10,2007,1,5,611,24,101000,1,12345,2011-03-21 09:22:09,
246807169,246806729,163850451010661,10,2006,1,5,612,24,101000,1,12345,2011-03-21 09:22:09,
246807174,246806737,168931267010661,10,2010,1,5,617,24,101000,3,234,2011-03-21 09:22:10,
246807173,246806729,163850452010661,10,2006,1,5,620,24,101000,1,12345,2011-03-21 09:22:09,
246807168,246806729,122556985010661,10,2007,1,5,621,24,101000,1,12345,2011-03-21 09:22:09,
246807022,246806729,163850450010661,10,2006,1,5,625,24,101000,1,12345,2011-03-21 09:22:09,
246807170,246806729,171000979010661,10,2008,1,5,626,24,101000,1,12345,2011-03-21 09:22:09,
246807152,246806730,122556979010661,10,2007,1,5,627,24,101000,2,1,2011-03-21 09:22:10,
246807172,246806729,168931195010661,10,2010,1,5,628,24,101000,1,12345,2011-03-21 09:22:09,
246807258,246807186,122556853010661,10,2007,1,1,1,24,101001,2,1,2011-03-21 09:22:43,
246807290,246807192,168931341010661,10,2010,1,1,9,24,101001,3,5,2011-03-21 09:22:43,
246807222,246807185,168931307010661,10,2010,1,1,10,24,101001,1,12345,2011-03-21 09:22:43,
246807253,246807186,122556825010661,10,2007,1,1,16,24,101001,2,1,2011-03-21 09:22:43,
246807250,246807186,122556887010661,10,2007,1,1,22,24,101001,2,1,2011-03-21 09:22:43,
246807195,246807190,171001180010661,10,2008,1,1,31,24,101001,2,5,2011-03-21 09:22:43,
