"SPCD","COMMON_NAME","HWSW","DIVISION","variable","STATUSCD","CRM","CRM2","DIFF","PDIFF","VAR2"
"873","red stopper","Hardwood","","BIOMASS",1,41074476.3824454,41016719.6686,-57756.7138453573,-0.140614607737377,"Total aboveground biomass"
"873","red stopper","Hardwood","","CARBON",1,20537239.3781467,19474738.4986513,-1062500.87949543,-5.17353311188464,"Total aboveground carbon"
"873","red stopper","Hardwood","","VMERIB",1,8800.11258344311,4988.98535816261,-3811.1272252805,-43.307709863291,"Merchantable wood volume"
"873","red stopper","Hardwood","","WMERBCH",1,151608.031880058,266261.841927718,114653.81004766,75.6251556239222,"Top and limb weight"
"873","red stopper","Hardwood","","WMEROB",1,329667.311270886,188452.54949681,-141214.761774076,-42.835536598908,"Merch bole wood and bark weight"
"873","red stopper","Hardwood","","WSTPOB",1,41881.4983412188,57092.1686615722,15210.6703203535,36.3183527877356,"Stump wood and bark weight"
"874","butterbough, inkwood","Hardwood","","BIOMASS",1,33737166.4141127,34773635.2045876,1036468.79047495,3.07218685100176,"Total aboveground biomass"
"874","butterbough, inkwood","Hardwood","","CARBON",1,16868583.4178925,16510521.9951382,-358061.422754312,-2.12265258963308,"Total aboveground carbon"
"8743","yellow trumpetbush","Hardwood","","BIOMASS",1,17751401.3451051,17647534.5449505,-103866.800154507,-0.585118876731095,"Total aboveground biomass"
"8743","yellow trumpetbush","Hardwood","","CARBON",1,8875701.21933582,8379049.40194251,-496651.817393309,-5.5956347010797,"Total aboveground carbon"
"8743","yellow trumpetbush","Hardwood","","VMERIB",1,8548.37127777626,5974.38119179565,-2573.99008598061,-30.1108831418258,"Merchantable wood volume"
"8743","yellow trumpetbush","Hardwood","","WMERBCH",1,149822.184804941,276741.862026059,126919.677221118,84.7135405122811,"Top and limb weight"
"8743","yellow trumpetbush","Hardwood","","WMEROB",1,320236.651134829,230559.147169539,-89677.5039652899,-28.0035104187787,"Merch bole wood and bark weight"
"8743","yellow trumpetbush","Hardwood","","WSTPOB",1,41319.1317973536,58838.7730878133,17519.6412904598,42.4007972296792,"Stump wood and bark weight"
"8750","tropical almond","Hardwood","","BIOMASS",1,673845952.333675,583373005.966734,-90472946.3669412,-13.4263545033718,"Total aboveground biomass"
"8750","tropical almond","Hardwood","","CARBON",1,336922976.591363,276985503.233006,-59937473.3583571,-17.7896663399874,"Total aboveground carbon"
"8750","tropical almond","Hardwood","","VMERIB",1,13913294.7269133,9148766.54611456,-4764528.18079871,-34.244427896596,"Merchantable wood volume"
"8750","tropical almond","Hardwood","","WMERBCH",1,115960977.097387,174645722.902282,58684745.8048941,50.607322630275,"Top and limb weight"
"8750","tropical almond","Hardwood","","WMEROB",1,521215884.543138,373994579.845977,-147221304.697161,-28.2457440502231,"Merch bole wood and bark weight"
"8750","tropical almond","Hardwood","","WSTPOB",1,32783939.8031552,31520004.7317638,-1263935.07139141,-3.8553483168297,"Stump wood and bark weight"
"876","Florida strangler fig","Hardwood","410","BIOMASS",1,203559071.63261,223111578.641052,19552507.0084427,9.60532333519959,"Total aboveground biomass"
"876","Florida strangler fig","Hardwood","410","CARBON",1,101779536.879466,105933377.538772,4153840.65930535,4.08121395190134,"Total aboveground carbon"
"876","Florida strangler fig","Hardwood","410","VMERIB",1,2743656.66092943,2858211.17473732,114554.513807886,4.17524960171512,"Merchantable wood volume"
"876","Florida strangler fig","Hardwood","410","WMERBCH",1,31500349.6300338,51746725.0285677,20246375.3985338,64.2734942193468,"Top and limb weight"
"876","Florida strangler fig","Hardwood","410","WMEROB",1,102782084.411584,107881038.045151,5098953.63356711,4.96093620085453,"Merch bole wood and bark weight"
"876","Florida strangler fig","Hardwood","410","WSTPOB",1,8947201.47029364,10731757.2077804,1784555.73748679,19.9454068784731,"Stump wood and bark weight"
"876","Florida strangler fig","Hardwood","230","BIOMASS",1,56300807.4802578,65343592.4880681,9042785.00781029,16.0615547316638,"Total aboveground biomass"
"876","Florida strangler fig","Hardwood","230","CARBON",1,28150403.9823235,31025137.7133347,2874733.73101127,10.2120514249686,"Total aboveground carbon"
"876","Florida strangler fig","Hardwood","230","VMERIB",1,371909.954262402,381057.93829209,9147.98402968817,2.45973089046006,"Merchantable wood volume"
"876","Florida strangler fig","Hardwood","230","WMERBCH",1,4568894.12327855,9287315.42777484,4718421.30449629,103.27272152042,"Top and limb weight"
"876","Florida strangler fig","Hardwood","230","WMEROB",1,13932384.7757336,14382954.6915862,450569.915852608,3.23397554047875,"Merch bole wood and bark weight"
"876","Florida strangler fig","Hardwood","230","WSTPOB",1,1300079.66535152,2021563.7685482,721484.10319668,55.4953763546178,"Stump wood and bark weight"
"876","Florida strangler fig","Hardwood","410","BIOMASS",2,10305618.0911762,5210817.22667958,-5094800.86449666,-49.4371207958781,"Total aboveground biomass"
"876","Florida strangler fig","Hardwood","410","CARBON",2,5152809.28778268,2474096.01922746,-2678713.26855522,-51.9854921645645,"Total aboveground carbon"
"8766","mamey de cura","Hardwood","","BIOMASS",1,1392745.83792412,1753399.3983626,360653.560438485,25.8951454470715,"Total aboveground biomass"
"8766","mamey de cura","Hardwood","","CARBON",1,696372.918962058,832514.034342562,136141.115380505,19.5500301165391,"Total aboveground carbon"
"8768","masa","Hardwood","","BIOMASS",1,43975909.6236592,47240976.6262278,3265067.00256857,7.42467189538692,"Total aboveground biomass"
"8768","masa","Hardwood","","CARBON",1,21987954.8626355,22430015.7021329,442060.839497477,2.0104681961517,"Total aboveground carbon"
"8768","masa","Hardwood","","VMERIB",1,400614.148156284,354692.951034246,-45921.1971220378,-11.4626997906533,"Merchantable wood volume"
"8768","masa","Hardwood","","WMERBCH",1,5323228.69755613,6929502.9478776,1606274.25032148,30.1748119718943,"Top and limb weight"
"8768","masa","Hardwood","","WMEROB",1,15007693.0906805,13628038.6631093,-1379654.42757115,-9.19298135452873,"Merch bole wood and bark weight"
"8768","masa","Hardwood","","WSTPOB",1,1506295.25457948,1639080.95095857,132785.696379088,8.81538303831134,"Stump wood and bark weight"
"877","wild banyantree, shortleaf fig","Hardwood","","BIOMASS",1,162584730.863356,145430452.516528,-17154278.3468281,-10.5509774846233,"Total aboveground biomass"
"877","wild banyantree, shortleaf fig","Hardwood","","CARBON",1,81292366.23175,69050378.8548475,-12241987.3769025,-15.0592090553777,"Total aboveground carbon"
"877","wild banyantree, shortleaf fig","Hardwood","","VMERIB",1,2355718.53312183,1824764.69479235,-530953.838329482,-22.5389336995984,"Merchantable wood volume"
"877","wild banyantree, shortleaf fig","Hardwood","","WMERBCH",1,27735794.164526,38731229.1113651,10995434.9468391,39.6434833688743,"Top and limb weight"
"877","wild banyantree, shortleaf fig","Hardwood","","WMEROB",1,88249256.7490895,69921886.009429,-18327370.7396605,-20.7677338198654,"Merch bole wood and bark weight"
"877","wild banyantree, shortleaf fig","Hardwood","","WSTPOB",1,7874509.10975938,8834353.27368798,959844.163928607,12.1892571403468,"Stump wood and bark weight"
"8781","krekre","Hardwood","","BIOMASS",1,121643577.495697,125502590.814443,3859013.31874532,3.17239380671931,"Total aboveground biomass"
"8781","krekre","Hardwood","","CARBON",1,60821790.4851653,59588630.1186975,-1233160.36646786,-2.0274976396307,"Total aboveground carbon"
"8781","krekre","Hardwood","","VMERIB",1,365140.73137219,301772.194797517,-63368.5365746723,-17.3545515824912,"Merchantable wood volume"
"8781","krekre","Hardwood","","WMERBCH",1,5232570.71492384,7800644.13274379,2568073.41781995,49.0786184789732,"Top and limb weight"
"8781","krekre","Hardwood","","WMEROB",1,13678798.0790586,11603078.4071544,-2075719.67190428,-15.1747226613577,"Merch bole wood and bark weight"
"8781","krekre","Hardwood","","WSTPOB",1,1469387.35823295,1718827.4550945,249440.09686155,16.9757889547601,"Stump wood and bark weight"
"8786","maga","Hardwood","","BIOMASS",1,263281766.75073,267737410.7331,4455643.98236999,1.69234810194377,"Total aboveground biomass"
"8786","maga","Hardwood","","CARBON",1,131640883.72292,127121722.616076,-4519161.1068439,-3.43294649734799,"Total aboveground carbon"
"8786","maga","Hardwood","","VMERIB",1,4638809.4898416,3850192.14960099,-788617.340240612,-17.0004252592736,"Merchantable wood volume"
"8786","maga","Hardwood","","WMERBCH",1,46262291.89178,73660615.5634829,27398323.6717029,59.2238787818704,"Top and limb weight"
"8786","maga","Hardwood","","WMEROB",1,173777760.010875,148591913.236692,-25185846.7741829,-14.4931358147365,"Merch bole wood and bark weight"
"8786","maga","Hardwood","","WSTPOB",1,13175247.6077885,14112729.3013977,937481.693609215,7.11547685111458,"Stump wood and bark weight"
"8787","Portia tree","Hardwood","","BIOMASS",1,6344381.50148594,5276527.91536091,-1067853.58612503,-16.8314844539995,"Total aboveground biomass"
"8787","Portia tree","Hardwood","","CARBON",1,3172190.77557571,2505295.45421336,-666895.32136235,-21.0231782557692,"Total aboveground carbon"
"8787","Portia tree","Hardwood","","VMERIB",1,109010.043325829,59600.7909878545,-49409.2523379742,-45.3254129899674,"Merchantable wood volume"
"8787","Portia tree","Hardwood","","WMERBCH",1,1769343.31794179,2453785.10994577,684441.792003981,38.6833795941969,"Top and limb weight"
"8787","Portia tree","Hardwood","","WMEROB",1,4083703.20796529,2296911.16966838,-1786792.03829691,-43.7542090427081,"Merch bole wood and bark weight"
"8787","Portia tree","Hardwood","","WSTPOB",1,491334.975578863,525831.635746766,34496.6601679026,7.02100641772156,"Stump wood and bark weight"
"8793","ceboruquillo","Hardwood","","BIOMASS",1,428652764.145488,449021839.357103,20369075.2116154,4.7518823895189,"Total aboveground biomass"
"8793","ceboruquillo","Hardwood","","CARBON",1,214326384.402501,213195569.326753,-1130815.07574809,-0.527613564191163,"Total aboveground carbon"
"8793","ceboruquillo","Hardwood","","VMERIB",1,3483064.69440802,3029556.08299338,-453508.611414637,-13.0203901220306,"Merchantable wood volume"
"8793","ceboruquillo","Hardwood","","WMERBCH",1,47372582.4561205,52769656.2598192,5397073.80369872,11.392821594005,"Top and limb weight"
"8793","ceboruquillo","Hardwood","","WMEROB",1,130481577.654048,115656373.334702,-14825204.3193461,-11.3619137550995,"Merch bole wood and bark weight"
"8793","ceboruquillo","Hardwood","","WSTPOB",1,13350183.2864935,13554406.001693,204222.71519956,1.52973716402961,"Stump wood and bark weight"
"8794","Puerto Rico ceboruquillo","Hardwood","","BIOMASS",1,31286044.4705266,35383214.070844,4097169.60031739,13.0958376798869,"Total aboveground biomass"
"8794","Puerto Rico ceboruquillo","Hardwood","","CARBON",1,15643023.078608,16799950.0408367,1156926.96222872,7.3958016709112,"Total aboveground carbon"
"882","beeftree, longleaf blolly","Hardwood","410","BIOMASS",1,115814416.188985,113447790.387738,-2366625.80124699,-2.04346391332246,"Total aboveground biomass"
"882","beeftree, longleaf blolly","Hardwood","410","CARBON",1,57907208.8599618,53865010.8760979,-4042197.98386388,-6.9804745617065,"Total aboveground carbon"
"882","beeftree, longleaf blolly","Hardwood","410","VMERIB",1,97563.9760173885,94612.4210913401,-2951.55492604838,-3.02525076009852,"Merchantable wood volume"
"882","beeftree, longleaf blolly","Hardwood","410","WMERBCH",1,1626718.44461503,3447965.91444478,1821247.46982975,111.958370906697,"Top and limb weight"
"882","beeftree, longleaf blolly","Hardwood","410","WMEROB",1,3654913.87835696,3640381.27477184,-14532.6035851245,-0.397618222174294,"Merch bole wood and bark weight"
"882","beeftree, longleaf blolly","Hardwood","410","WSTPOB",1,450649.836545404,725175.699104377,274525.862558972,60.917777018058,"Stump wood and bark weight"
"8829","Jamaican nettletree","Hardwood","","BIOMASS",1,127439978.330892,122654916.440511,-4785061.89038125,-3.75475730069339,"Total aboveground biomass"
"8829","Jamaican nettletree","Hardwood","","CARBON",1,63719990.7789371,56231146.4421523,-7488844.33678482,-11.7527392035661,"Total aboveground carbon"
"8829","Jamaican nettletree","Hardwood","","VMERIB",1,342741.185739811,190322.843649212,-152418.342090599,-44.4703900296085,"Merchantable wood volume"
"8829","Jamaican nettletree","Hardwood","","WMERBCH",1,5557371.39341073,6778300.62638796,1220929.23297723,21.9695454297847,"Top and limb weight"
"8829","Jamaican nettletree","Hardwood","","WMEROB",1,12839672.6895116,7357094.00714994,-5482578.68236163,-42.7002994152664,"Merch bole wood and bark weight"
"8829","Jamaican nettletree","Hardwood","","WSTPOB",1,1543667.50969151,1457468.46585036,-86199.0438411592,-5.58404211399028,"Stump wood and bark weight"
"883","manchineel","Hardwood","","BIOMASS",1,6773621.4777557,6052995.463265,-720626.014490697,-10.6387110182818,"Total aboveground biomass"
"883","manchineel","Hardwood","","CARBON",1,3386810.95117814,2873962.24595822,-512848.705219918,-15.1425253022026,"Total aboveground carbon"
"883","manchineel","Hardwood","","VMERIB",1,28911.5743930182,16723.4144112571,-12188.1599817611,-42.1566802833969,"Merchantable wood volume"
"883","manchineel","Hardwood","","WMERBCH",1,350530.934482546,441515.967453912,90985.032971366,25.9563490753471,"Top and limb weight"
"883","manchineel","Hardwood","","WMEROB",1,1083077.16584187,628125.691207182,-454951.474634684,-42.0054534416349,"Merch bole wood and bark weight"
"883","manchineel","Hardwood","","WSTPOB",1,99871.9119145795,95657.5018963154,-4214.41001826407,-4.21981509863219,"Stump wood and bark weight"
"8833","broomstick","Hardwood","","BIOMASS",1,54843852.226468,46911047.0326486,-7932805.19381938,-14.4643471816353,"Total aboveground biomass"
"8833","broomstick","Hardwood","","CARBON",1,27421926.7815924,22273365.1311016,-5148561.65049084,-18.7753460633807,"Total aboveground carbon"
"8833","broomstick","Hardwood","","VMERIB",1,232242.529570506,192378.98639744,-39863.5431730656,-17.1646180597441,"Merchantable wood volume"
"8833","broomstick","Hardwood","","WMERBCH",1,3211633.59754498,3241141.79495743,29508.1974124592,0.91879090550727,"Top and limb weight"
"8833","broomstick","Hardwood","","WMEROB",1,8700203.50670563,7390536.98586233,-1309666.5208433,-15.0532860505376,"Merch bole wood and bark weight"
"8833","broomstick","Hardwood","","WSTPOB",1,905825.302190369,1119213.67035728,213388.368166912,23.5573424203231,"Stump wood and bark weight"
"8834","gaita","Hardwood","","BIOMASS",1,34365628.6644871,36557652.6137398,2192023.94925269,6.37853586399803,"Total aboveground biomass"
"8834","gaita","Hardwood","","CARBON",1,17182814.9986227,18446991.5088931,1264176.51027045,7.35721423044937,"Total aboveground carbon"
"8834","gaita","Hardwood","","VMERIB",1,169894.894791078,142986.032169068,-26908.8626220102,-15.8385351455678,"Merchantable wood volume"
"8834","gaita","Hardwood","","WMERBCH",1,2448822.22094567,3645386.14486333,1196563.92391766,48.8628334749257,"Top and limb weight"
"8834","gaita","Hardwood","","WMEROB",1,6364554.1658179,5488737.86459391,-875816.30122399,-13.7608429185462,"Merch bole wood and bark weight"
"8834","gaita","Hardwood","","WSTPOB",1,688162.656699427,845048.754108439,156886.097409011,22.797821980267,"Stump wood and bark weight"
"8842","limeberry","Hardwood","","BIOMASS",1,576747.955678218,658004.845390739,81256.8897125209,14.0888041149566,"Total aboveground biomass"
"8842","limeberry","Hardwood","","CARBON",1,288373.977839109,312420.700591523,24046.7227524142,8.33872838756294,"Total aboveground carbon"
"8844","ant tree","Hardwood","","BIOMASS",1,19426081.4295804,19411402.3138681,-14679.1157123335,-0.0755639564548585,"Total aboveground biomass"
"8844","ant tree","Hardwood","","CARBON",1,9713040.73172549,9216533.81862454,-496506.913100949,-5.11175569849326,"Total aboveground carbon"
"8844","ant tree","Hardwood","","VMERIB",1,206827.043395363,151898.656630216,-54928.3867651469,-26.5576424936597,"Merchantable wood volume"
"8844","ant tree","Hardwood","","WMERBCH",1,2376214.55635971,3409883.70781408,1033669.15145437,43.5006657411409,"Top and limb weight"
"8844","ant tree","Hardwood","","WMEROB",1,7748095.81085318,6411913.62986315,-1336182.18099003,-17.2452976009714,"Merch bole wood and bark weight"
"8844","ant tree","Hardwood","","WSTPOB",1,680287.609900492,736919.870760925,56632.2608604323,8.32475265405996,"Stump wood and bark weight"
