"SPCD","COMMON_NAME","HWSW","variable","STATUSCD","CRM","CRM2","DIFF","PDIFF","VAR2"
"927","white willow","Hardwood","WMERBCH",1,110532336.401496,285783815.271183,175251478.869687,158.552225145325,"Top and limb weight"
"927","white willow","Hardwood","WMEROB",1,501058811.165391,473446318.629995,-27612492.5353957,-5.51082865326189,"Merch bole wood and bark weight"
"927","white willow","Hardwood","WSTPOB",1,20018769.2620677,23284406.8647333,3265637.60266557,16.3128789782967,"Stump wood and bark weight"
"927","white willow","Hardwood","BIOMASS",2,20620461.9153221,46613280.1161939,25992818.2008718,126.05352056424,"Total aboveground biomass"
"927","white willow","Hardwood","CARBON",2,10310231.2757279,22393019.7678195,12082788.4920916,117.19221585782,"Total aboveground carbon"
"927","white willow","Hardwood","VMERIB",2,946644.052902964,755736.970017093,-190907.082885872,-20.1667228881266,"Merchantable wood volume"
"927","white willow","Hardwood","WMERBCH",2,966986.800615195,0,-966986.800615195,-100,"Top and limb weight"
"927","white willow","Hardwood","WMEROB",2,17208214.1700767,39828558.0177111,22620343.8476344,131.450850297812,"Merch bole wood and bark weight"
"927","white willow","Hardwood","WSTPOB",2,1491674.12823939,5592433.17594747,4100759.04770808,274.909845929163,"Stump wood and bark weight"
"929","weeping willow","Hardwood","BIOMASS",1,744701700.736172,765888583.780898,21186883.0447257,2.84501606801508,"Total aboveground biomass"
"929","weeping willow","Hardwood","CARBON",1,372350850.430258,367932875.648343,-4417974.78191525,-1.18650857835028,"Total aboveground carbon"
"929","weeping willow","Hardwood","VMERIB",1,22256936.9396288,14085059.7564889,-8171877.18313994,-36.7160908318421,"Merchantable wood volume"
"929","weeping willow","Hardwood","WMERBCH",1,112977543.179059,315042451.37307,202064908.194012,178.854047015129,"Top and limb weight"
"929","weeping willow","Hardwood","WMEROB",1,611086460.620824,431186212.573548,-179900248.047276,-29.4394099100984,"Merch bole wood and bark weight"
"929","weeping willow","Hardwood","WSTPOB",1,20637696.9362896,19659919.8342802,-977777.102009445,-4.73782081899899,"Stump wood and bark weight"
"929","weeping willow","Hardwood","VSAWIB",1,5692383.74633099,3657105.32832338,-2035278.41800761,-35.7544134180947,"Sawlog wood volume"
"93","Engelmann spruce","Hardwood","BIOMASS",1,851319850925.273,960529681639.901,109209830714.628,12.8282960389014,"Total aboveground biomass"
"93","Engelmann spruce","Hardwood","CARBON",1,425659926516.792,462447015225.53,36787088708.7383,8.64236598680311,"Total aboveground carbon"
"93","Engelmann spruce","Hardwood","VMERIB",1,28149477133.0518,25841451875.5005,-2308025257.55132,-8.19917629958867,"Merchantable wood volume"
"93","Engelmann spruce","Hardwood","WMERBCH",1,112262706236.456,269616033743.022,157353327506.565,140.165271960518,"Top and limb weight"
"93","Engelmann spruce","Hardwood","WMEROB",1,680040716195.526,617049600680.562,-62991115514.9634,-9.26284471132345,"Merch bole wood and bark weight"
"93","Engelmann spruce","Hardwood","WSTPOB",1,34612286191.8307,32256286272.5496,-2355999919.28106,-6.80683126859484,"Stump wood and bark weight"
"93","Engelmann spruce","Hardwood","VSAWIB",1,23005430968.5612,21472736581.3751,-1532694387.18608,-6.66231547359681,"Sawlog wood volume"
"93","Engelmann spruce","Hardwood","BIOMASS",2,228975756691.173,307643825321.981,78668068630.8077,34.3565055827765,"Total aboveground biomass"
"93","Engelmann spruce","Hardwood","CARBON",2,114487878472.101,148115119701.268,33627241229.1667,29.3718790826936,"Total aboveground carbon"
"93","Engelmann spruce","Hardwood","VMERIB",2,9061202729.94962,8485714977.44649,-575487752.503128,-6.35111882665413,"Merchantable wood volume"
"93","Engelmann spruce","Hardwood","WMERBCH",2,20934871243.2693,84582642273.4047,63647771030.1354,304.027525608015,"Top and limb weight"
"93","Engelmann spruce","Hardwood","WMEROB",2,196227626731.768,210304323622.417,14076696890.6486,7.17365700492855,"Merch bole wood and bark weight"
"93","Engelmann spruce","Hardwood","WSTPOB",2,10980440861.9871,11250453186.3591,270012324.371986,2.45902990386056,"Stump wood and bark weight"
"931","sassafras","Hardwood","BIOMASS",1,85287565054.582,93838394915.7187,8550829861.13673,10.0258810949338,"Total aboveground biomass"
"931","sassafras","Hardwood","CARBON",1,42643782879.4347,42242281407.9187,-401501471.51606,-0.941524049710156,"Total aboveground carbon"
"931","sassafras","Hardwood","VMERIB",1,1724210191.26079,1894952529.45459,170742338.193804,9.90264058635174,"Merchantable wood volume"
"931","sassafras","Hardwood","WMERBCH",1,15791155286.1808,20088161384.0306,4297006097.84977,27.2114738914016,"Top and limb weight"
"931","sassafras","Hardwood","WMEROB",1,53257404384.0043,57359794600.9653,4102390216.96095,7.70294809597046,"Merch bole wood and bark weight"
"931","sassafras","Hardwood","WSTPOB",1,3528343704.49023,3606064609.78896,77720905.2987213,2.20275890922453,"Stump wood and bark weight"
"931","sassafras","Hardwood","BIOMASS",2,6999245122.99962,9891973166.52617,2892728043.52654,41.3291432531917,"Total aboveground biomass"
"931","sassafras","Hardwood","CARBON",2,3499622615.84056,4452969539.33708,953346923.49652,27.2414208086703,"Total aboveground carbon"
"931","sassafras","Hardwood","VMERIB",2,155102583.678013,186251118.6378,31148534.9597865,20.0825377767075,"Merchantable wood volume"
"931","sassafras","Hardwood","WMERBCH",2,572811209.790017,1074996679.92693,502185470.136915,87.6703286447569,"Top and limb weight"
"931","sassafras","Hardwood","WMEROB",2,3831533447.31701,6479692969.31573,2648159521.99873,69.1148741988164,"Merch bole wood and bark weight"
"931","sassafras","Hardwood","WSTPOB",2,358336645.32404,537424039.808757,179087394.484717,49.977415601123,"Stump wood and bark weight"
"931","sassafras","Hardwood","VSAWIB",1,477375003.666192,491949872.569229,14574868.903037,3.05312779075223,"Sawlog wood volume"
"934","mountain-ash spp.","Hardwood","BIOMASS",1,11005033.6850384,14493274.6128025,3488240.92776407,31.6967764715378,"Total aboveground biomass"
"934","mountain-ash spp.","Hardwood","CARBON",1,5502516.85539381,6881406.78615863,1378889.93076482,25.0592586447631,"Total aboveground carbon"
"934","mountain-ash spp.","Hardwood","VMERIB",1,168758.158062493,173712.322093077,4954.16403058372,2.93565898529725,"Merchantable wood volume"
"934","mountain-ash spp.","Hardwood","WMERBCH",1,2298809.78897975,4286440.77860268,1987630.98962293,86.4634820658682,"Top and limb weight"
"934","mountain-ash spp.","Hardwood","WMEROB",1,6321970.06590949,7318279.27030394,996309.204394444,15.7594736135644,"Merch bole wood and bark weight"
"934","mountain-ash spp.","Hardwood","WSTPOB",1,646970.916362723,948669.722008827,301698.805646104,46.6325143860033,"Stump wood and bark weight"
"935","American mountain-ash","Hardwood","BIOMASS",1,1871669465.23906,1958520053.99855,86850588.759491,4.64027385029749,"Total aboveground biomass"
"935","American mountain-ash","Hardwood","CARBON",1,935834741.912304,929905321.638511,-5929420.27379322,-0.633596938459126,"Total aboveground carbon"
"935","American mountain-ash","Hardwood","VMERIB",1,25356472.8690514,21334422.4092363,-4022050.45981516,-15.8620265546642,"Merchantable wood volume"
"935","American mountain-ash","Hardwood","WMERBCH",1,305226304.633471,474102944.308338,168876639.674867,55.3283374044913,"Top and limb weight"
"935","American mountain-ash","Hardwood","WMEROB",1,949896965.157598,840468799.510093,-109428165.647506,-11.5200037121237,"Merch bole wood and bark weight"
"935","American mountain-ash","Hardwood","WSTPOB",1,86605422.8136855,102253062.789743,15647639.9760575,18.0677369472813,"Stump wood and bark weight"
"935","American mountain-ash","Hardwood","BIOMASS",2,35007764.4398095,85897418.543111,50889654.1033015,145.366763395584,"Total aboveground biomass"
"935","American mountain-ash","Hardwood","CARBON",2,17503882.6568918,40784094.3242691,23280211.6673773,133.000272703561,"Total aboveground carbon"
"935","American mountain-ash","Hardwood","VMERIB",2,862648.352952544,1349936.72717482,487288.374222277,56.4874867672858,"Merchantable wood volume"
"935","American mountain-ash","Hardwood","WMERBCH",2,2899504.1909298,16261218.0715225,13361713.8805926,460.827541563506,"Top and limb weight"
"935","American mountain-ash","Hardwood","WMEROB",2,19948790.2203913,52496416.4408872,32547626.2204959,163.155889960817,"Merch bole wood and bark weight"
"935","American mountain-ash","Hardwood","WSTPOB",2,3426869.333379,8166261.53548371,4739392.20210471,138.300931288545,"Stump wood and bark weight"
"937","northern mountain-ash","Hardwood","BIOMASS",1,20563651.1961441,19318902.2238399,-1244748.9723042,-6.05315155577819,"Total aboveground biomass"
"937","northern mountain-ash","Hardwood","CARBON",1,10281825.6109466,9172614.77587917,-1109210.83506745,-10.7880728290754,"Total aboveground carbon"
"937","northern mountain-ash","Hardwood","VMERIB",1,327396.282632611,222916.710822495,-104479.571810116,-31.9122657624547,"Merchantable wood volume"
"937","northern mountain-ash","Hardwood","WMERBCH",1,4620838.75862622,6453673.99905273,1832835.24042651,39.6645573707795,"Top and limb weight"
"937","northern mountain-ash","Hardwood","WMEROB",1,12264826.3011824,8558955.06974339,-3705871.23143899,-30.2154399943009,"Merch bole wood and bark weight"
"937","northern mountain-ash","Hardwood","WSTPOB",1,1299480.38312039,1397616.76331179,98136.3801913951,7.55197088514288,"Stump wood and bark weight"
"94","white spruce","Hardwood","BIOMASS",1,96848722377.5434,158198216198.134,61349493820.5905,63.3456924516082,"Total aboveground biomass"
"94","white spruce","Hardwood","CARBON",1,48424361367.7706,80939480680.8385,32515119313.0679,67.1462016114656,"Total aboveground carbon"
"94","white spruce","Hardwood","VMERIB",1,2792227402.61939,2778956165.89348,-13271236.7259116,-0.475292116733109,"Merchantable wood volume"
"94","white spruce","Hardwood","WMERBCH",1,12698259059.5488,41171330924.59,28473071865.0412,224.228153887206,"Top and limb weight"
"94","white spruce","Hardwood","WMEROB",1,73300660260.1001,104384834124.195,31084173864.0949,42.4064036446545,"Merch bole wood and bark weight"
"94","white spruce","Hardwood","WSTPOB",1,4592069452.25278,6439129513.40133,1847060061.14854,40.2228250324569,"Stump wood and bark weight"
"94","white spruce","Hardwood","VSAWIB",1,1656032698.66259,1648622087.28347,-7410611.37911725,-0.447491851163449,"Sawlog wood volume"
"94","white spruce","Hardwood","BIOMASS",2,10595839656.0299,20004535541.592,9408695885.56215,88.7961331144517,"Total aboveground biomass"
"94","white spruce","Hardwood","CARBON",2,5297919847.00071,10234987200.9299,4937067353.92915,93.1887891192645,"Total aboveground carbon"
"94","white spruce","Hardwood","VMERIB",2,334699037.526192,371714682.704636,37015645.1784438,11.0593820203463,"Merchantable wood volume"
"94","white spruce","Hardwood","WMERBCH",2,1076736717.18993,4729445547.97616,3652708830.78623,339.238810423321,"Top and limb weight"
"94","white spruce","Hardwood","WMEROB",2,8591407327.91249,13845120196.4154,5253712868.50288,61.150783195137,"Merch bole wood and bark weight"
"94","white spruce","Hardwood","WSTPOB",2,555709472.801247,1111878462.42642,556168989.625177,100.082690118924,"Stump wood and bark weight"
"940","West Indian mahogany","Hardwood","BIOMASS",1,360077450.681544,422734986.512349,62657535.8308048,17.4011273719608,"Total aboveground biomass"
"940","West Indian mahogany","Hardwood","CARBON",1,180038726.286497,200017058.868318,19978332.5818208,11.0966862485069,"Total aboveground carbon"
"940","West Indian mahogany","Hardwood","VMERIB",1,5519805.52465491,4956670.89003748,-563134.634617437,-10.2020738249224,"Merchantable wood volume"
"940","West Indian mahogany","Hardwood","WMERBCH",1,59545878.6865358,147012654.255657,87466775.5691216,146.8897218388,"Top and limb weight"
"940","West Indian mahogany","Hardwood","WMEROB",1,206781382.502852,176133650.424498,-30647732.0783542,-14.8213208110897,"Merch bole wood and bark weight"
"940","West Indian mahogany","Hardwood","WSTPOB",1,16662119.9807843,20444237.1563694,3782117.17558506,22.6988953383292,"Stump wood and bark weight"
"95","black spruce","Hardwood","BIOMASS",1,96882251886.0796,130033553374.384,33151301488.3044,34.2181368031018,"Total aboveground biomass"
"95","black spruce","Hardwood","CARBON",1,48441126404.0327,62377095553.692,13935969149.6593,28.768879223459,"Total aboveground carbon"
"95","black spruce","Hardwood","VMERIB",1,2204824029.95976,2237078921.9447,32254891.9849362,1.46292364137218,"Merchantable wood volume"
"95","black spruce","Hardwood","WMERBCH",1,11216272038.1534,34254270427.36,23037998389.2066,205.397999538886,"Top and limb weight"
"95","black spruce","Hardwood","WMEROB",1,59792711061.7523,62226561794.7647,2433850733.01238,4.07048064855057,"Merch bole wood and bark weight"
"95","black spruce","Hardwood","WSTPOB",1,4454994570.18421,4868407759.27254,413413189.088334,9.27976864113754,"Stump wood and bark weight"
"95","black spruce","Hardwood","BIOMASS",2,3765239305.2065,5583227645.36274,1817988340.15623,48.2834739784628,"Total aboveground biomass"
"95","black spruce","Hardwood","CARBON",2,1882619684.3718,2678274301.48051,795654617.108708,42.2631625342962,"Total aboveground carbon"
"95","black spruce","Hardwood","VSAWIB",1,509757784.265107,473367452.475373,-36390331.7897342,-7.13874960089062,"Sawlog wood volume"
"95","black spruce","Hardwood","VMERIB",2,72773120.7014281,88084438.0878227,15311317.3863947,21.039797714892,"Merchantable wood volume"
"95","black spruce","Hardwood","WMERBCH",2,236790655.963812,981567533.620131,744776877.656319,314.52967374276,"Top and limb weight"
"95","black spruce","Hardwood","WMEROB",2,1873211524.28092,2467143979.11424,593932454.833315,31.706641088561,"Merch bole wood and bark weight"
"95","black spruce","Hardwood","WSTPOB",2,150391952.519214,228063788.906865,77671836.3876506,51.6462716831389,"Stump wood and bark weight"
"950","basswood spp.","Hardwood","BIOMASS",2,786034.904342133,2156666.79612803,1370631.8917859,174.372904334705,"Total aboveground biomass"
"950","basswood spp.","Hardwood","CARBON",2,393017.452171066,1039082.06237448,646064.610203416,164.385730616921,"Total aboveground carbon"
"950","basswood spp.","Hardwood","VMERIB",2,0,0,0,NA,"Merchantable wood volume"
"950","basswood spp.","Hardwood","WMERBCH",2,33251.5703639412,254275.182103284,221023.611739343,664.70127371496,"Top and limb weight"
"950","basswood spp.","Hardwood","WMEROB",2,647054.388609534,1598330.82537186,951276.436762329,147.016456963771,"Merch bole wood and bark weight"
"950","basswood spp.","Hardwood","WSTPOB",2,105728.945368657,304060.788652881,198331.843284224,187.585190217,"Stump wood and bark weight"
"950","basswood spp.","Hardwood","BIOMASS",1,37798846.0796206,32310430.6747494,-5488415.40487125,-14.5200607270134,"Total aboveground biomass"
"950","basswood spp.","Hardwood","CARBON",1,18899423.0398103,15567165.4990943,-3332257.54071603,-17.63153051655,"Total aboveground carbon"
"950","basswood spp.","Hardwood","VMERIB",1,1216479.42112813,883268.35222413,-333211.068903996,-27.3914266954871,"Merchantable wood volume"
"950","basswood spp.","Hardwood","WMERBCH",1,8255265.38562063,6479650.96582065,-1775614.41979998,-21.508871451823,"Top and limb weight"
"950","basswood spp.","Hardwood","WMEROB",1,28127370.9857411,24099708.8852725,-4027662.10046857,-14.3193692098361,"Merch bole wood and bark weight"
"950","basswood spp.","Hardwood","WSTPOB",1,1416209.70825893,1731070.8236562,314861.115397274,22.2326618410462,"Stump wood and bark weight"
"951","American basswood","Hardwood","BIOMASS",1,235970969019.99,304082193910.75,68111224890.7602,28.8642391789264,"Total aboveground biomass"
"951","American basswood","Hardwood","CARBON",1,117985484695.411,146592957647.807,28607472952.3967,24.2466037464263,"Total aboveground carbon"
"951","American basswood","Hardwood","VMERIB",1,7703876469.85008,8402288032.03472,698411562.18464,9.06571600567514,"Merchantable wood volume"
"951","American basswood","Hardwood","WMERBCH",1,46073856103.0218,71543424945.2865,25469568842.2647,55.2798723538885,"Top and limb weight"
"951","American basswood","Hardwood","WMEROB",1,178063604683.538,217313707603.295,39250102919.7577,22.0427430914446,"Merch bole wood and bark weight"
