"VOLUME_REG","SPCD","COMMON_NAME","HWSW","variable","STATUSCD","CRM","CRM2","DIFF","PDIFF","VAR2"
"Nevada","202","Douglas-fir","Softwood","BIOMASS",1,1194652799.53999,1102649446.85389,-92003352.6861022,-7.70126288755434,"Total aboveground biomass"
"Nevada","202","Douglas-fir","Softwood","CARBON",1,597326401.138201,568521460.425169,-28804940.713032,-4.82231166379796,"Total aboveground carbon"
"Nevada","202","Douglas-fir","Softwood","VMERIB",1,28240925.343913,23115908.3314913,-5125017.01242167,-18.1474825984281,"Merchantable wood volume"
"Nevada","202","Douglas-fir","Softwood","VSAWIB",1,23049684.6993916,18972494.9060997,-4077189.79329189,-17.6887009365447,"Sawlog wood volume"
"Nevada","202","Douglas-fir","Softwood","WMERBCH",1,155920394.51903,259262591.544336,103342197.025306,66.278819614385,"Top and limb weight"
"Nevada","202","Douglas-fir","Softwood","WMEROB",1,927146416.021843,725082217.885555,-202064198.136288,-21.7942058173827,"Merch bole wood and bark weight"
"Nevada","202","Douglas-fir","Softwood","WSTPOB",1,43335247.7862841,37795456.9358898,-5539790.85039432,-12.7835679576931,"Stump wood and bark weight"
"Nevada","202","Douglas-fir","Softwood","BIOMASS",2,778873593.168116,829944016.51,51070423.3418838,6.5569591509903,"Total aboveground biomass"
"Nevada","202","Douglas-fir","Softwood","CARBON",2,389436796.999065,427915676.812487,38478879.8134217,9.88064818474616,"Total aboveground carbon"
"Nevada","202","Douglas-fir","Softwood","VMERIB",2,22715820.4025907,18206938.2146758,-4508882.18791484,-19.8490836254394,"Merchantable wood volume"
"Nevada","202","Douglas-fir","Softwood","WMERBCH",2,104107933.294978,231259963.941336,127152030.646358,122.134813958978,"Top and limb weight"
"Nevada","202","Douglas-fir","Softwood","WMEROB",2,639815884.380302,566285434.458166,-73530449.9221358,-11.4924389527081,"Merch bole wood and bark weight"
"Nevada","202","Douglas-fir","Softwood","WSTPOB",2,34949775.4928364,32398618.1104979,-2551157.38233846,-7.29949576603537,"Stump wood and bark weight"
"Nevada","264","mountain hemlock","Softwood","BIOMASS",1,13669035.7501096,20770210.0860434,7101174.33593384,51.9508066681069,"Total aboveground biomass"
"Nevada","264","mountain hemlock","Softwood","CARBON",1,6834517.89156367,9934391.48415457,3099873.5925909,45.3561413076012,"Total aboveground carbon"
"Nevada","264","mountain hemlock","Softwood","VMERIB",1,364660.872164018,448388.962703774,83728.0905397565,22.9605359200965,"Merchantable wood volume"
"Nevada","264","mountain hemlock","Softwood","VSAWIB",1,221194.108064986,276432.474237987,55238.3661730012,24.9728017876373,"Sawlog wood volume"
"Nevada","264","mountain hemlock","Softwood","WMERBCH",1,1909094.47710683,5489366.18927164,3580271.71216481,187.537691565197,"Top and limb weight"
"Nevada","264","mountain hemlock","Softwood","WMEROB",1,11031090.5600633,14070538.6309949,3039448.07093161,27.553468574862,"Merch bole wood and bark weight"
"Nevada","264","mountain hemlock","Softwood","WSTPOB",1,728850.71293948,1210305.26577689,481454.552837407,66.0566758445889,"Stump wood and bark weight"
"Nevada","64","western juniper","Hardwood","BIOMASS",1,430150783.686415,721171143.203239,291020359.516824,67.6554293410241,"Total aboveground biomass"
"Nevada","64","western juniper","Hardwood","CARBON",1,215075393.401353,345981855.951754,130906462.5504,60.8653832872993,"Total aboveground carbon"
"Nevada","64","western juniper","Hardwood","VMERIB",1,10588000.1780558,13524331.5361446,2936331.35808877,27.7326341963468,"Merchantable wood volume"
"Nevada","64","western juniper","Hardwood","WMERBCH",1,47403342.6283917,436848254.585584,389444911.957193,821.555802530978,"Top and limb weight"
"Nevada","64","western juniper","Hardwood","WMEROB",1,329024223.068885,219787458.885823,-109236764.183062,-33.2002194744767,"Merch bole wood and bark weight"
"Nevada","64","western juniper","Hardwood","WSTPOB",1,25394636.4252298,35154381.0951131,9759744.66988331,38.4323071472955,"Stump wood and bark weight"
"Nevada","64","western juniper","Hardwood","VSAWIB",1,6417811.90859606,7619292.63970571,1201480.73110965,18.7210337140043,"Sawlog wood volume"
"Nevada","64","western juniper","Hardwood","BIOMASS",2,4711617.16931828,3556408.87537555,-1155208.29394274,-24.5182970608345,"Total aboveground biomass"
"Nevada","64","western juniper","Hardwood","CARBON",2,2355808.58465914,1706187.15796142,-649621.426697725,-27.5753060298707,"Total aboveground carbon"
"Nevada","64","western juniper","Hardwood","VMERIB",2,42346.1180147784,14648.4079612199,-27697.7100535585,-65.4079083326888,"Merchantable wood volume"
"Nevada","64","western juniper","Hardwood","WMERBCH",2,15247.5905838354,913675.964941529,898428.374357693,5892.26454775193,"Top and limb weight"
"Nevada","64","western juniper","Hardwood","WMEROB",2,735507.18118858,33944.4492554919,-701562.731933088,-95.3848922045006,"Merch bole wood and bark weight"
"Nevada","64","western juniper","Hardwood","WSTPOB",2,140442.629549007,21628.569647651,-118814.059901356,-84.5997118416928,"Stump wood and bark weight"
"Nevada","746","quaking aspen","Hardwood","BIOMASS",1,5229952585.83377,5669009299.31575,439056713.481977,8.39504194877862,"Total aboveground biomass"
"Nevada","746","quaking aspen","Hardwood","CARBON",1,2614976352.4881,2716801844.08083,101825491.592733,3.89393546507019,"Total aboveground carbon"
"Nevada","746","quaking aspen","Hardwood","VMERIB",1,94078583.6100586,105173143.583563,11094559.9735047,11.7928645901919,"Merchantable wood volume"
"Nevada","746","quaking aspen","Hardwood","WMERBCH",1,812929106.573627,1334667734.90181,521738628.32818,64.180089519396,"Top and limb weight"
"Nevada","746","quaking aspen","Hardwood","WMEROB",1,2477352526.37361,2964660590.80147,487308064.427862,19.6705175884351,"Merch bole wood and bark weight"
"Nevada","746","quaking aspen","Hardwood","WSTPOB",1,136512996.180538,216811006.777591,80298010.5970523,58.8207810565218,"Stump wood and bark weight"
"Nevada","746","quaking aspen","Hardwood","BIOMASS",2,536253539.287481,867705891.093172,331452351.805692,61.8088884310381,"Total aboveground biomass"
"Nevada","746","quaking aspen","Hardwood","CARBON",2,268126772.330851,415837201.982764,147710429.651913,55.0897727846619,"Total aboveground carbon"
"Nevada","746","quaking aspen","Hardwood","VMERIB",2,13521238.6295025,16408789.9028603,2887551.27335781,21.3556712700666,"Merchantable wood volume"
"Nevada","746","quaking aspen","Hardwood","WMERBCH",2,73352282.6393524,247676876.345733,174324593.70638,237.653945363191,"Top and limb weight"
"Nevada","746","quaking aspen","Hardwood","WMEROB",2,286549959.55482,494889249.429375,208339289.874555,72.706096416216,"Merch bole wood and bark weight"
"Nevada","746","quaking aspen","Hardwood","WSTPOB",2,21649295.4332391,45724553.9714853,24075258.5382463,111.205736983396,"Stump wood and bark weight"
"Nevada","746","quaking aspen","Hardwood","VSAWIB",1,21720521.260337,22710456.0946923,989934.834355373,4.55760164542209,"Sawlog wood volume"
"Nevada","747","black cottonwood","Hardwood","BIOMASS",1,211908684.376364,382516301.16575,170607616.789387,80.5099693254555,"Total aboveground biomass"
"Nevada","747","black cottonwood","Hardwood","CARBON",1,105954342.683182,184430234.607067,78475891.923884,74.0657626073311,"Total aboveground carbon"
"Nevada","747","black cottonwood","Hardwood","VMERIB",1,6807275.42876792,5732961.04986526,-1074314.37890267,-15.7818556064671,"Merchantable wood volume"
"Nevada","747","black cottonwood","Hardwood","WMERBCH",1,37127954.5775226,167763191.559359,130635236.981837,351.851424265973,"Top and limb weight"
"Nevada","747","black cottonwood","Hardwood","WMEROB",1,159375199.827549,185162307.769366,25787107.9418169,16.1801258726074,"Merch bole wood and bark weight"
"Nevada","747","black cottonwood","Hardwood","WSTPOB",1,5597828.68493247,12754247.7519593,7156419.06702679,127.842766719345,"Stump wood and bark weight"
"Nevada","747","black cottonwood","Hardwood","VSAWIB",1,3559699.47404111,3223552.0526846,-336147.421356507,-9.44314046193622,"Sawlog wood volume"
"Nevada","81","incense-cedar","Hardwood","BIOMASS",1,219640216.359964,278186043.277454,58545826.9174898,26.6553311081883,"Total aboveground biomass"
"Nevada","81","incense-cedar","Hardwood","CARBON",1,109820108.249242,149548842.779627,39728734.5303846,36.1761931978963,"Total aboveground carbon"
"Nevada","81","incense-cedar","Hardwood","VMERIB",1,7551024.49309461,5479438.08162536,-2071586.41146925,-27.434507905036,"Merchantable wood volume"
"Nevada","81","incense-cedar","Hardwood","WMERBCH",1,26882084.6274177,161672074.994656,134789990.367238,501.411970966575,"Top and limb weight"
"Nevada","81","incense-cedar","Hardwood","WMEROB",1,184939691.919476,109702203.498323,-75237488.4211532,-40.6821746269115,"Merch bole wood and bark weight"
"Nevada","81","incense-cedar","Hardwood","WSTPOB",1,7818439.81307082,6811764.78447622,-1006675.0285946,-12.8756510590725,"Stump wood and bark weight"
"Nevada","81","incense-cedar","Hardwood","VSAWIB",1,6427282.2995804,5077106.89649674,-1350175.40308365,-21.0069410390112,"Sawlog wood volume"
"Nevada","93","Engelmann spruce","Hardwood","BIOMASS",1,1619837601.30225,1757844890.00057,138007288.698322,8.51982251723093,"Total aboveground biomass"
"Nevada","93","Engelmann spruce","Hardwood","CARBON",1,809918801.497821,846314422.290775,36395620.7929537,4.49373699260291,"Total aboveground carbon"
"Nevada","93","Engelmann spruce","Hardwood","VMERIB",1,54868417.3341135,51719069.6159139,-3149347.71819963,-5.73981877228592,"Merchantable wood volume"
"Nevada","93","Engelmann spruce","Hardwood","VSAWIB",1,38762776.270767,38097045.6100419,-665730.660725176,-1.71744834806179,"Sawlog wood volume"
"Nevada","93","Engelmann spruce","Hardwood","WMERBCH",1,213293756.625352,545692150.47269,332398393.847338,155.840658023193,"Top and limb weight"
"Nevada","93","Engelmann spruce","Hardwood","WMEROB",1,1325417291.2247,1137629458.5042,-187787832.720506,-14.168204531796,"Merch bole wood and bark weight"
"Nevada","93","Engelmann spruce","Hardwood","WSTPOB",1,63117870.3245758,40864072.6597864,-22253797.6647894,-35.2575230285053,"Stump wood and bark weight"
"Nevada","93","Engelmann spruce","Hardwood","BIOMASS",2,73180683.1722149,82063564.143466,8882880.97125117,12.1382864797084,"Total aboveground biomass"
"Nevada","93","Engelmann spruce","Hardwood","CARBON",2,36590341.6041512,39509502.9568717,2919161.35272045,7.9779559980639,"Total aboveground carbon"
"Nevada","93","Engelmann spruce","Hardwood","VMERIB",2,2659978.61258394,3197985.66748024,538007.054896297,20.2259917561393,"Merchantable wood volume"
"Nevada","93","Engelmann spruce","Hardwood","WMERBCH",2,9705993.44736546,5835180.41364231,-3870813.03372315,-39.8806475062459,"Top and limb weight"
"Nevada","93","Engelmann spruce","Hardwood","WMEROB",2,60512388.4736359,73771107.0862548,13258718.6126189,21.9107507521299,"Merch bole wood and bark weight"
"Nevada","93","Engelmann spruce","Hardwood","WSTPOB",2,2962301.25121352,2457276.64356888,-505024.607644638,-17.0483878855249,"Stump wood and bark weight"
"Northeastern States","12","balsam fir","Softwood","BIOMASS",1,166242504842.072,215770768532.9,49528263690.8284,29.7927799739781,"Total aboveground biomass"
"Northeastern States","12","balsam fir","Softwood","CARBON",1,83121253258.5995,109075443043.666,25954189785.0667,31.2244928554196,"Total aboveground carbon"
"Northeastern States","12","balsam fir","Softwood","VMERIB",1,4506028045.26683,4283805997.29696,-222222047.969874,-4.93166144856328,"Merchantable wood volume"
"Northeastern States","12","balsam fir","Softwood","WMERBCH",1,20856126542.8476,59361796367.1187,38505669824.271,184.625221491457,"Top and limb weight"
"Northeastern States","12","balsam fir","Softwood","WMEROB",1,106284584707.996,102449963539.847,-3834621168.14897,-3.60788084056039,"Merch bole wood and bark weight"
"Northeastern States","12","balsam fir","Softwood","WSTPOB",1,6437989941.78187,8161004137.94738,1723014196.16551,26.763232184992,"Stump wood and bark weight"
"Northeastern States","125","red pine","Softwood","BIOMASS",1,35441126719.3685,37644673895.6732,2203547176.30462,6.21748623781868,"Total aboveground biomass"
"Northeastern States","125","red pine","Softwood","CARBON",1,17720563376.7646,20057082251.6147,2336518874.85005,13.1853532259235,"Total aboveground carbon"
"Northeastern States","125","red pine","Softwood","VMERIB",1,1020994447.0593,1181581633.90232,160587186.843027,15.728507369022,"Merchantable wood volume"
"Northeastern States","125","red pine","Softwood","VSAWIB",1,802289592.407298,962264529.687542,159974937.280244,19.9397996426993,"Sawlog wood volume"
"Northeastern States","125","red pine","Softwood","WMERBCH",1,5001686171.90041,6882742146.94054,1881055975.04014,37.6084366429856,"Top and limb weight"
"Northeastern States","125","red pine","Softwood","WMEROB",1,28873396244.4932,29543575357.0337,670179112.540531,2.32109554021845,"Merch bole wood and bark weight"
"Northeastern States","125","red pine","Softwood","WSTPOB",1,1510518751.9682,1165503877.98074,-345014873.98746,-22.8408203167228,"Stump wood and bark weight"
"Northeastern States","125","red pine","Softwood","BIOMASS",2,596677257.985062,916380380.013064,319703122.028002,53.5805777326954,"Total aboveground biomass"
"Northeastern States","125","red pine","Softwood","CARBON",2,298338630.198337,488247466.470961,189908836.272623,63.6554629705079,"Total aboveground carbon"
"Northeastern States","125","red pine","Softwood","VMERIB",2,15006059.1661435,29696133.1808888,14690074.0147453,97.894282916656,"Merchantable wood volume"
"Northeastern States","125","red pine","Softwood","WMERBCH",2,38149138.6992655,87334564.3861397,49185425.6868742,128.929321510006,"Top and limb weight"
"Northeastern States","125","red pine","Softwood","WMEROB",2,455979227.448448,729882513.067315,273903285.618866,60.0692463890437,"Merch bole wood and bark weight"
"Northeastern States","125","red pine","Softwood","WSTPOB",2,35672706.003163,43108206.2777897,7435500.27462661,20.843667631963,"Stump wood and bark weight"
"Northeastern States","126","pitch pine","Softwood","BIOMASS",1,55460612209.2376,72373400695.5094,16912788486.2718,30.4951348579862,"Total aboveground biomass"
"Northeastern States","126","pitch pine","Softwood","CARBON",1,27730306148.7721,34489544101.445,6759237952.67294,24.3749128351122,"Total aboveground carbon"
"Northeastern States","126","pitch pine","Softwood","VMERIB",1,1372116741.58185,1288195403.08879,-83921338.4930549,-6.11619521501545,"Merchantable wood volume"
"Northeastern States","126","pitch pine","Softwood","VSAWIB",1,892423495.315318,877445923.271727,-14977572.043591,-1.67830319598422,"Sawlog wood volume"
"Northeastern States","126","pitch pine","Softwood","WMERBCH",1,7408731939.10719,20542110697.1641,13133378758.0569,177.268915463549,"Top and limb weight"
"Northeastern States","126","pitch pine","Softwood","WMEROB",1,44142290852.7338,48245716143.6489,4103425290.91515,9.29590470192153,"Merch bole wood and bark weight"
"Northeastern States","126","pitch pine","Softwood","WSTPOB",1,2784149472.54702,2529711787.60431,-254437684.942706,-9.13879399980414,"Stump wood and bark weight"
"Northeastern States","126","pitch pine","Softwood","BIOMASS",2,821783781.292636,2045854204.52679,1224070423.23415,148.952857320783,"Total aboveground biomass"
"Northeastern States","126","pitch pine","Softwood","CARBON",2,410891892.581571,974951821.167242,564059928.585671,137.276967194891,"Total aboveground carbon"
"Northeastern States","126","pitch pine","Softwood","VMERIB",2,21059264.1369715,41570086.6532384,20510822.516267,97.3957227700959,"Merchantable wood volume"
"Northeastern States","126","pitch pine","Softwood","WMERBCH",2,56588463.7508846,334200425.294437,277611961.543553,490.580487863506,"Top and limb weight"
"Northeastern States","126","pitch pine","Softwood","WMEROB",2,675232436.381584,1582050890.28659,906818453.905009,134.297229375479,"Merch bole wood and bark weight"
"Northeastern States","126","pitch pine","Softwood","WSTPOB",2,50540156.1164097,96972199.9358149,46432043.8194052,91.8715876390604,"Stump wood and bark weight"
