"NF_REGION","SPCD","COMMON_NAME","HWSW","variable","STATUSCD","CRM","CRM2","DIFF","PDIFF","VAR2"
8,"806","scarlet oak","Hardwood","WMERBCH",1,10801298518.5532,17182529029.7549,6381230511.20171,59.0783645155329,"Top and limb weight"
8,"806","scarlet oak","Hardwood","WMEROB",1,45051834887.5976,42925276579.3838,-2126558308.21384,-4.72024793999959,"Merch bole wood and bark weight"
8,"806","scarlet oak","Hardwood","WSTPOB",1,2598018138.69164,2422242735.72234,-175775402.969306,-6.76574964398927,"Stump wood and bark weight"
8,"806","scarlet oak","Hardwood","BIOMASS",2,2447334339.18692,4253582459.73241,1806248120.54549,73.8047144447611,"Total aboveground biomass"
8,"806","scarlet oak","Hardwood","CARBON",2,1223667171.94528,2007690920.9937,784023749.04842,64.0716501205184,"Total aboveground carbon"
8,"806","scarlet oak","Hardwood","VMERIB",2,57135451.2391664,58416739.674133,1281288.43496668,2.24254540250896,"Merchantable wood volume"
8,"806","scarlet oak","Hardwood","WMERBCH",2,223591423.219463,673432906.223233,449841483.00377,201.189060173491,"Top and limb weight"
8,"806","scarlet oak","Hardwood","WMEROB",2,1997543446.26908,3265800631.75186,1268257185.48278,63.4908436085118,"Merch bole wood and bark weight"
8,"806","scarlet oak","Hardwood","WSTPOB",2,169624140.237716,260385188.761445,90761048.5237283,53.5071531661314,"Stump wood and bark weight"
8,"806","scarlet oak","Hardwood","VSAWIB",1,589790208.824248,614952447.473054,25162238.648806,4.26630321635334,"Sawlog wood volume"
8,"808","Durand oak","Hardwood","BIOMASS",1,1482896.37813668,965329.744685748,-517566.633450927,-34.9024140244561,"Total aboveground biomass"
8,"808","Durand oak","Hardwood","CARBON",1,741448.189068338,455973.504902311,-285474.684166027,-38.502310528904,"Total aboveground carbon"
8,"812","southern red oak","Hardwood","BIOMASS",1,20797329055.0733,26734178042.2915,5936848987.21828,28.5462088496891,"Total aboveground biomass"
8,"812","southern red oak","Hardwood","CARBON",1,10398664540.0786,12693387734.48,2294723194.40139,22.0674797764371,"Total aboveground carbon"
8,"812","southern red oak","Hardwood","VMERIB",1,375161715.137525,387489179.378147,12327464.2406215,3.28590678185341,"Merchantable wood volume"
8,"812","southern red oak","Hardwood","WMERBCH",1,3732635917.17523,8310442082.01861,4577806164.84338,122.642718615529,"Top and limb weight"
8,"812","southern red oak","Hardwood","WMEROB",1,15675396949.7825,16742071400.8746,1066674451.09213,6.80476835457064,"Merch bole wood and bark weight"
8,"812","southern red oak","Hardwood","WSTPOB",1,764913070.437926,1048454498.08444,283541427.64651,37.0684511227109,"Stump wood and bark weight"
8,"812","southern red oak","Hardwood","VSAWIB",1,253252513.997983,252584557.935727,-667956.062256604,-0.263751009501104,"Sawlog wood volume"
8,"812","southern red oak","Hardwood","BIOMASS",2,513878865.129418,1586608244.77401,1072729379.64459,208.751410582809,"Total aboveground biomass"
8,"812","southern red oak","Hardwood","CARBON",2,256939433.054212,753321594.6187,496382161.564488,193.19033893087,"Total aboveground carbon"
8,"812","southern red oak","Hardwood","VMERIB",2,12687808.2984527,13051403.099601,363594.801148262,2.86570219690821,"Merchantable wood volume"
8,"812","southern red oak","Hardwood","WMERBCH",2,45662326.8208281,304476461.131505,258814134.310677,566.800144298874,"Top and limb weight"
8,"812","southern red oak","Hardwood","WMEROB",2,433925712.756197,1191229772.83331,757304060.077108,174.523896098916,"Merch bole wood and bark weight"
8,"812","southern red oak","Hardwood","WSTPOB",2,34290825.5523928,90902010.8092002,56611185.2568074,165.091345410484,"Stump wood and bark weight"
8,"813","cherrybark oak","Hardwood","BIOMASS",1,6064814586.75656,5399275531.35073,-665539055.405829,-10.9737741506415,"Total aboveground biomass"
8,"813","cherrybark oak","Hardwood","CARBON",1,3032407295.62062,2546568304.36157,-485838991.259042,-16.0215612183986,"Total aboveground carbon"
8,"813","cherrybark oak","Hardwood","VMERIB",1,100989984.062255,105018690.989331,4028706.92707641,3.98921434089239,"Merchantable wood volume"
8,"813","cherrybark oak","Hardwood","VSAWIB",1,80673694.8403277,82422685.0169977,1748990.17667003,2.16798075274933,"Sawlog wood volume"
8,"813","cherrybark oak","Hardwood","WMERBCH",1,983632099.013579,1339452233.20201,355820134.188434,36.1741076308168,"Top and limb weight"
8,"813","cherrybark oak","Hardwood","WMEROB",1,4717508769.13814,3715758360.4612,-1001750408.67695,-21.2347333666951,"Merch bole wood and bark weight"
8,"813","cherrybark oak","Hardwood","WSTPOB",1,232541564.675768,198322864.327628,-34218700.3481401,-14.7150899220323,"Stump wood and bark weight"
8,"819","turkey oak","Hardwood","BIOMASS",1,679659556.150138,998448635.211124,318789079.060985,46.9042296509054,"Total aboveground biomass"
8,"819","turkey oak","Hardwood","CARBON",1,339829780.514436,471617212.841975,131787432.327538,38.7804247550164,"Total aboveground carbon"
8,"819","turkey oak","Hardwood","VMERIB",1,7096694.38751719,7482899.9508189,386205.56330171,5.44204868087642,"Merchantable wood volume"
8,"819","turkey oak","Hardwood","WMERBCH",1,103997316.467072,324999980.850828,221002664.383756,212.508045295313,"Top and limb weight"
8,"819","turkey oak","Hardwood","WMEROB",1,310380389.920703,387409205.893098,77028815.9723957,24.8175524207813,"Merch bole wood and bark weight"
8,"819","turkey oak","Hardwood","WSTPOB",1,23073169.487857,40711805.4911636,17638636.0033067,76.4465237972166,"Stump wood and bark weight"
8,"820","laurel oak","Hardwood","BIOMASS",1,4778533923.73002,6259770074.71521,1481236150.98519,30.9977113195624,"Total aboveground biomass"
8,"820","laurel oak","Hardwood","CARBON",1,2389266971.11112,2963375153.37018,574108182.259059,24.0286325973891,"Total aboveground carbon"
8,"820","laurel oak","Hardwood","VMERIB",1,82507386.6231781,82751582.5499253,244195.926747158,0.295968563229899,"Merchantable wood volume"
8,"820","laurel oak","Hardwood","VSAWIB",1,32431738.9936244,31471785.2159024,-959953.777722068,-2.95992076746418,"Sawlog wood volume"
8,"820","laurel oak","Hardwood","WMERBCH",1,879387701.054812,1603188019.35898,723800318.304164,82.3073051210493,"Top and limb weight"
8,"820","laurel oak","Hardwood","WMEROB",1,3295014992.30378,3823047369.65513,528032377.351349,16.0251889167328,"Merch bole wood and bark weight"
8,"820","laurel oak","Hardwood","WSTPOB",1,184460993.62643,308464410.069157,124003416.442727,67.2247362463297,"Stump wood and bark weight"
8,"820","laurel oak","Hardwood","BIOMASS",2,98768550.1616694,267973129.407814,169204579.246144,171.31422803026,"Total aboveground biomass"
8,"820","laurel oak","Hardwood","CARBON",2,49384275.2491393,126858479.461659,77474204.2125199,156.880310223587,"Total aboveground carbon"
8,"820","laurel oak","Hardwood","VMERIB",2,2177861.99832982,2463186.76998946,285324.771659642,13.1011410217201,"Merchantable wood volume"
8,"820","laurel oak","Hardwood","WMERBCH",2,10313362.4580644,23053851.8392963,12740489.3812319,123.533808038227,"Top and limb weight"
8,"820","laurel oak","Hardwood","WMEROB",2,72241012.8479933,218771807.911619,146530795.063626,202.836019716321,"Merch bole wood and bark weight"
8,"820","laurel oak","Hardwood","WSTPOB",2,5043846.30864959,19824928.4799763,14781082.1713267,293.051795531099,"Stump wood and bark weight"
8,"824","blackjack oak","Hardwood","BIOMASS",1,1221658949.44138,1656995523.32514,435336573.883755,35.6348696240319,"Total aboveground biomass"
8,"824","blackjack oak","Hardwood","CARBON",1,610829480.009787,782681835.44263,171852355.432843,28.1342602243246,"Total aboveground carbon"
8,"824","blackjack oak","Hardwood","VMERIB",1,12963607.8655037,13685322.1865594,721714.321055653,5.56723350893805,"Merchantable wood volume"
8,"824","blackjack oak","Hardwood","WMERBCH",1,197452011.345731,496040091.454677,298588080.108946,151.22058168662,"Top and limb weight"
8,"824","blackjack oak","Hardwood","WMEROB",1,566975192.048982,673889019.977854,106913827.928872,18.8568793534859,"Merch bole wood and bark weight"
8,"824","blackjack oak","Hardwood","WSTPOB",1,43681451.5991425,76840591.5227871,33159139.9236446,75.9112591493997,"Stump wood and bark weight"
8,"824","blackjack oak","Hardwood","BIOMASS",2,98827435.7772406,314286807.212387,215459371.435147,218.015746073588,"Total aboveground biomass"
8,"824","blackjack oak","Hardwood","CARBON",2,49413718.1471387,148453373.386771,99039655.2396324,200.429473743957,"Total aboveground carbon"
8,"824","blackjack oak","Hardwood","VMERIB",2,2054243.88761988,2237397.15714762,183153.269527741,8.91584833872617,"Merchantable wood volume"
8,"824","blackjack oak","Hardwood","WMERBCH",2,13706218.1278494,46193733.5640136,32487515.4361642,237.027567583749,"Top and limb weight"
8,"824","blackjack oak","Hardwood","WMEROB",2,77285976.4579176,238614184.283026,161328207.825108,208.741889821308,"Merch bole wood and bark weight"
8,"824","blackjack oak","Hardwood","WSTPOB",2,7835241.1914736,29478889.3653476,21643648.173874,276.234612885011,"Stump wood and bark weight"
8,"825","swamp chestnut oak","Hardwood","BIOMASS",1,1904376629.0744,2369746334.27325,465369705.198854,24.4368523586137,"Total aboveground biomass"
8,"825","swamp chestnut oak","Hardwood","CARBON",1,952188315.25498,1118520269.77697,166331954.521994,17.4683885379808,"Total aboveground carbon"
8,"825","swamp chestnut oak","Hardwood","VMERIB",1,34255502.1616028,33993427.8616943,-262074.299908459,-0.765057533449969,"Merchantable wood volume"
8,"825","swamp chestnut oak","Hardwood","WMERBCH",1,300679928.934332,812285241.01402,511605312.079689,170.149472195539,"Top and limb weight"
8,"825","swamp chestnut oak","Hardwood","WMEROB",1,1533259834.12261,1455892839.80973,-77366994.3128836,-5.04591541440567,"Merch bole wood and bark weight"
8,"825","swamp chestnut oak","Hardwood","WSTPOB",1,66267024.72915,96612097.7238511,30345072.994701,45.7921162429262,"Stump wood and bark weight"
8,"825","swamp chestnut oak","Hardwood","BIOMASS",2,51614964.3765759,167870969.223631,116256004.847055,225.237014596904,"Total aboveground biomass"
8,"825","swamp chestnut oak","Hardwood","CARBON",2,25807482.2129614,79235097.4735539,53427615.2605924,207.023741485945,"Total aboveground carbon"
8,"825","swamp chestnut oak","Hardwood","VMERIB",2,1267601.26303089,1417180.00998214,149578.746951246,11.8001418358953,"Merchantable wood volume"
8,"825","swamp chestnut oak","Hardwood","WMERBCH",2,4853122.51512979,29112994.9930256,24259872.4778958,499.881723617419,"Top and limb weight"
8,"825","swamp chestnut oak","Hardwood","WMEROB",2,43813095.8435757,128756959.488145,84943863.6445697,193.877793862916,"Merch bole wood and bark weight"
8,"825","swamp chestnut oak","Hardwood","WSTPOB",2,2948746.01787048,10001014.74246,7052268.7245895,239.16161927308,"Stump wood and bark weight"
8,"826","chinkapin oak","Hardwood","BIOMASS",1,1351093824.61909,1622138145.61398,271044320.994886,20.061102793605,"Total aboveground biomass"
8,"826","chinkapin oak","Hardwood","CARBON",1,675546913.15436,766216953.080762,90670039.9264023,13.4217236672777,"Total aboveground carbon"
8,"826","chinkapin oak","Hardwood","VMERIB",1,23427345.0544798,25704480.4630942,2277135.40861441,9.71998919774725,"Merchantable wood volume"
8,"826","chinkapin oak","Hardwood","WMERBCH",1,255845338.654609,493492545.237008,237647206.5824,92.8870574043265,"Top and limb weight"
8,"826","chinkapin oak","Hardwood","WMEROB",1,1024616264.34254,1045127395.21254,20511130.8699968,2.00183537816063,"Merch bole wood and bark weight"
8,"826","chinkapin oak","Hardwood","WSTPOB",1,57616084.3649279,63925568.5496542,6309484.18472633,10.9509076402406,"Stump wood and bark weight"
8,"826","chinkapin oak","Hardwood","VSAWIB",1,13565114.9375136,15289198.6949383,1724083.75742466,12.7096877937746,"Sawlog wood volume"
8,"826","chinkapin oak","Hardwood","BIOMASS",2,48218073.3140952,61813690.4658601,13595617.1517649,28.1961020366831,"Total aboveground biomass"
8,"826","chinkapin oak","Hardwood","CARBON",2,24109036.7462151,29197696.691549,5088659.94533396,21.1068571461398,"Total aboveground carbon"
8,"826","chinkapin oak","Hardwood","VMERIB",2,760490.49471517,846322.060926546,85831.5662113763,11.2863430651455,"Merchantable wood volume"
8,"826","chinkapin oak","Hardwood","WMERBCH",2,7614877.07439166,7848690.66514375,233813.590752088,3.07048411245386,"Top and limb weight"
8,"826","chinkapin oak","Hardwood","WMEROB",2,33211061.8220597,46974414.0528238,13763352.2307641,41.4420722363719,"Merch bole wood and bark weight"
8,"826","chinkapin oak","Hardwood","WSTPOB",2,1788582.94686252,4090749.17855232,2302166.23168981,128.714535477832,"Stump wood and bark weight"
8,"827","water oak","Hardwood","BIOMASS",1,14308305082.1765,17914138854.2821,3605833772.1056,25.2009846826464,"Total aboveground biomass"
8,"827","water oak","Hardwood","CARBON",1,7154152564.24359,8480553333.61714,1326400769.37355,18.5402919138585,"Total aboveground carbon"
8,"827","water oak","Hardwood","VMERIB",1,237520307.5327,243218751.889513,5698444.35681266,2.39913985292737,"Merchantable wood volume"
8,"827","water oak","Hardwood","WMERBCH",1,2495201737.78481,4625559079.88302,2130357342.09822,85.3781604043569,"Top and limb weight"
8,"827","water oak","Hardwood","WMEROB",1,9770179331.47458,10686172150.7195,915992819.244904,9.37539412704573,"Merch bole wood and bark weight"
8,"827","water oak","Hardwood","WSTPOB",1,538029431.588528,655800510.13942,117771078.550892,21.889337578276,"Stump wood and bark weight"
8,"827","water oak","Hardwood","BIOMASS",2,273495845.008819,858472430.914672,584976585.905853,213.888655561473,"Total aboveground biomass"
8,"827","water oak","Hardwood","CARBON",2,136747923.167795,406400848.795006,269652925.627211,197.18977764389,"Total aboveground carbon"
8,"827","water oak","Hardwood","VMERIB",2,7847483.2832816,7995335.92511232,147852.641830721,1.88407718109714,"Merchantable wood volume"
8,"827","water oak","Hardwood","WMERBCH",2,18496959.1719721,88825124.1075265,70328164.9355543,380.214738442633,"Top and limb weight"
8,"827","water oak","Hardwood","WMEROB",2,207844422.290789,683452592.940512,475608170.649723,228.828931470825,"Merch bole wood and bark weight"
8,"827","water oak","Hardwood","WSTPOB",2,17447601.7764124,50453283.2739649,33005681.4975525,189.170305011049,"Stump wood and bark weight"
8,"827","water oak","Hardwood","VSAWIB",1,123528294.999629,124369748.403016,841453.403387055,0.681182722864895,"Sawlog wood volume"
8,"831","willow oak","Hardwood","BIOMASS",1,4319016802.11531,5199013243.35794,879996441.242627,20.3749251637927,"Total aboveground biomass"
8,"831","willow oak","Hardwood","CARBON",1,2159508404.63329,2461212869.40565,301704464.772359,13.97097895637,"Total aboveground carbon"
8,"831","willow oak","Hardwood","VMERIB",1,81821495.3222871,78792913.2685841,-3028582.05370298,-3.70145038510196,"Merchantable wood volume"
8,"831","willow oak","Hardwood","VSAWIB",1,63593932.0106765,57178660.4293112,-6415271.58136531,-10.0878674718341,"Sawlog wood volume"
8,"831","willow oak","Hardwood","WMERBCH",1,726334769.118848,1233398361.72245,507063592.603598,69.8112790633362,"Top and limb weight"
8,"831","willow oak","Hardwood","WMEROB",1,3341144759.91496,3659146967.13737,318002207.222404,9.5177620268838,"Merch bole wood and bark weight"
8,"831","willow oak","Hardwood","WSTPOB",1,157138910.049314,206603485.542311,49464575.492997,31.4782477983804,"Stump wood and bark weight"
8,"832","chestnut oak","Hardwood","BIOMASS",1,182627654684.651,230192916112.885,47565261428.234,26.0449390922565,"Total aboveground biomass"
8,"832","chestnut oak","Hardwood","CARBON",1,91313827407.6446,108892758967.2,17578931559.5557,19.2511167898806,"Total aboveground carbon"
8,"832","chestnut oak","Hardwood","VMERIB",1,3230249100.70777,3330856518.58638,100607417.878608,3.11454054291243,"Merchantable wood volume"
8,"832","chestnut oak","Hardwood","WMERBCH",1,33003758252.8919,71198609775.851,38194851522.9591,115.728794370297,"Top and limb weight"
8,"832","chestnut oak","Hardwood","WMEROB",1,139928188962.754,148983064747.959,9054875785.20493,6.47108767170218,"Merch bole wood and bark weight"
8,"832","chestnut oak","Hardwood","WSTPOB",1,7176736006.61429,7375052502.50369,198316495.889399,2.76332438181681,"Stump wood and bark weight"
8,"832","chestnut oak","Hardwood","VSAWIB",1,1842144328.04995,1922206230.32924,80061902.2792897,4.34612538551967,"Sawlog wood volume"
8,"832","chestnut oak","Hardwood","BIOMASS",2,3600025316.12878,8363559102.90242,4763533786.77364,132.319452461407,"Total aboveground biomass"
8,"832","chestnut oak","Hardwood","CARBON",2,1800012662.02215,3956381633.62799,2156368971.60584,119.79743349046,"Total aboveground carbon"
8,"832","chestnut oak","Hardwood","VMERIB",2,98306937.4226745,110669952.751603,12363015.3289286,12.5759337571197,"Merchantable wood volume"
