"SPCD","COMMON_NAME","HWSW","DIVISION","ECODIVISION","variable","STATUSCD","CRM","CRM2","DIFF","PDIFF","VAR2"
"104","foxtail pine","Softwood","M260","M261","VSAWIB",1,271417905.982613,238216364.623217,-33201541.3593961,-12.2326274824046,"Sawlog wood volume"
"104","foxtail pine","Softwood","M260","M261","WMERBCH",1,1439361744.41461,8367598124.60584,6928236380.19122,481.340872583002,"Top and limb weight"
"104","foxtail pine","Softwood","M260","M261","WMEROB",1,9257210550.50711,6103656513.13742,-3153554037.36969,-34.0659210478576,"Merch bole wood and bark weight"
"104","foxtail pine","Softwood","M260","M261","WSTPOB",1,345678094.652396,341987058.699055,-3691035.95334017,-1.06776680687614,"Stump wood and bark weight"
"104","foxtail pine","Softwood","M260","M261","BIOMASS",2,1617757649.69426,2066931991.50128,449174341.807017,27.765242951681,"Total aboveground biomass"
"104","foxtail pine","Softwood","M260","M261","CARBON",2,808878825.061277,987890145.338037,179011320.276761,22.1307957051787,"Total aboveground carbon"
"104","foxtail pine","Softwood","M260","M261","VMERIB",2,53583013.8606664,47194794.5978814,-6388219.26278507,-11.9220976994623,"Merchantable wood volume"
"104","foxtail pine","Softwood","M260","M261","WMERBCH",2,93850481.1628653,763977721.964883,670127240.802018,714.0370859038,"Top and limb weight"
"104","foxtail pine","Softwood","M260","M261","WMEROB",2,1457005891.86306,1232353416.56307,-224652475.299982,-15.4187760361574,"Merch bole wood and bark weight"
"104","foxtail pine","Softwood","M260","M261","WSTPOB",2,66901276.6683416,70600852.9733229,3699576.30498137,5.52990389603739,"Stump wood and bark weight"
"105","jack pine","Softwood","220","222","BIOMASS",1,5643280557.21275,8013829366.51006,2370548809.2973,42.0065737519903,"Total aboveground biomass"
"105","jack pine","Softwood","220","222","CARBON",1,2821640289.27132,3838624266.55832,1016983977.287,36.042297140208,"Total aboveground carbon"
"105","jack pine","Softwood","220","222","VMERIB",1,152382995.799482,175251050.546827,22868054.7473453,15.0069596856049,"Merchantable wood volume"
"105","jack pine","Softwood","220","222","WMERBCH",1,800179848.274831,2152036338.47131,1351856490.19648,168.944080897695,"Top and limb weight"
"105","jack pine","Softwood","220","222","WMEROB",1,4349278894.50083,5175028317.31284,825749422.812012,18.9858926696119,"Merch bole wood and bark weight"
"105","jack pine","Softwood","220","222","WSTPOB",1,272990823.395985,299383716.899181,26392893.5031952,9.66805153919447,"Stump wood and bark weight"
"105","jack pine","Softwood","220","222","VSAWIB",1,61409897.6367797,67144633.3340603,5734735.6972806,9.3384550666405,"Sawlog wood volume"
"105","jack pine","Softwood","250","251","BIOMASS",1,92452998.8127149,134306249.316623,41853250.503908,45.2697598145968,"Total aboveground biomass"
"105","jack pine","Softwood","250","251","CARBON",1,46226499.5533651,64332693.4226624,18106193.8692973,39.168429459806,"Total aboveground carbon"
"105","jack pine","Softwood","250","251","VMERIB",1,2580032.2897481,2623574.62185127,43542.3321031705,1.68766616899285,"Merchantable wood volume"
"105","jack pine","Softwood","250","251","WMERBCH",1,13911650.8910377,49010419.2400051,35098768.3489674,252.297650536783,"Top and limb weight"
"105","jack pine","Softwood","250","251","WMEROB",1,73638662.3687676,79159399.8925694,5520737.52380183,7.49706383333675,"Merch bole wood and bark weight"
"105","jack pine","Softwood","250","251","WSTPOB",1,4902685.55290962,6136430.18404842,1233744.6311388,25.1646698085013,"Stump wood and bark weight"
"105","jack pine","Softwood","250","251","VSAWIB",1,382332.562244232,478112.82965267,95780.2674084386,25.0515590004219,"Sawlog wood volume"
"105","jack pine","Softwood","210","211","BIOMASS",1,141150273.493303,184840345.160263,43690071.6669609,30.9528777987341,"Total aboveground biomass"
"105","jack pine","Softwood","210","211","CARBON",1,70575136.8991848,88538525.3317661,17963388.4325813,25.4528566600468,"Total aboveground carbon"
"105","jack pine","Softwood","210","211","VMERIB",1,3971792.35047097,4634833.24371529,663040.893244324,16.6937451593033,"Merchantable wood volume"
"105","jack pine","Softwood","210","211","WMERBCH",1,20707101.4742384,42312636.7553147,21605535.2810763,104.338771449764,"Top and limb weight"
"105","jack pine","Softwood","210","211","WMEROB",1,113361944.064071,135500043.237637,22138099.173566,19.5286869472296,"Merch bole wood and bark weight"
"105","jack pine","Softwood","210","211","WSTPOB",1,7081227.95499279,7027665.16731144,-53562.7876813533,-0.756405358248459,"Stump wood and bark weight"
"105","jack pine","Softwood","210","211","VSAWIB",1,2201498.1309031,2275189.01451116,73690.8836080567,3.34730620815141,"Sawlog wood volume"
"105","jack pine","Softwood","210","211","BIOMASS",2,11560260.785545,24685077.9226925,13124817.1371476,113.533919179046,"Total aboveground biomass"
"105","jack pine","Softwood","210","211","CARBON",2,5780130.46404099,11824152.3249697,6044021.86092873,104.565492051251,"Total aboveground carbon"
"105","jack pine","Softwood","210","211","VMERIB",2,434441.583169586,653526.913221567,219085.330051981,50.4291804789,"Merchantable wood volume"
"105","jack pine","Softwood","210","211","WMERBCH",2,752130.556960469,2326247.22361732,1574116.66665685,209.287689762029,"Top and limb weight"
"105","jack pine","Softwood","210","211","WMEROB",2,9906538.37908135,20745918.6908367,10839380.3117553,109.41642677773,"Merch bole wood and bark weight"
"105","jack pine","Softwood","210","211","WSTPOB",2,901591.849503152,1612912.00823855,711320.1587354,78.89602807827,"Stump wood and bark weight"
"105","jack pine","Softwood","M210","M211","BIOMASS",1,149217879.756725,159629003.446295,10411123.6895694,6.97712881763433,"Total aboveground biomass"
"105","jack pine","Softwood","M210","M211","CARBON",1,74608940.0833285,76462292.6507751,1853352.56744657,2.48408912574903,"Total aboveground carbon"
"105","jack pine","Softwood","M210","M211","VMERIB",1,4211129.68006351,2647078.6274913,-1564051.05257221,-37.1408902455984,"Merchantable wood volume"
"105","jack pine","Softwood","M210","M211","WMERBCH",1,21729456.4671852,72695002.0571003,50965545.5899151,234.545883220231,"Top and limb weight"
"105","jack pine","Softwood","M210","M211","WMEROB",1,120193052.683646,79902926.7556591,-40290125.9279868,-33.5211769968372,"Merch bole wood and bark weight"
"105","jack pine","Softwood","M210","M211","WSTPOB",1,7295370.60589407,7031074.63353506,-264295.972359007,-3.62279021363873,"Stump wood and bark weight"
"105","jack pine","Softwood","M210","M211","VSAWIB",1,1028793.24006228,625245.91582481,-403547.324237466,-39.2253086940033,"Sawlog wood volume"
"105","jack pine","Softwood","210","212","BIOMASS",1,38151725440.8617,54414102448.2029,16262377007.3413,42.6255348071984,"Total aboveground biomass"
"105","jack pine","Softwood","210","212","CARBON",1,19075862808.9265,26064355072.6892,6988492263.76266,36.6352617114252,"Total aboveground carbon"
"105","jack pine","Softwood","210","212","VMERIB",1,1018237777.42144,1158958784.41294,140721006.991502,13.8200536369668,"Merchantable wood volume"
"105","jack pine","Softwood","210","212","WMERBCH",1,5303063828.76391,14531286769.1005,9228222940.33662,174.016818169953,"Top and limb weight"
"105","jack pine","Softwood","210","212","WMEROB",1,29062298266.4203,34339815611.927,5277517345.50672,18.1593255190164,"Merch bole wood and bark weight"
"105","jack pine","Softwood","210","212","WSTPOB",1,1787241850.99264,2058834096.20156,271592245.208917,15.1961663754726,"Stump wood and bark weight"
"105","jack pine","Softwood","210","212","VSAWIB",1,489685645.077411,550440672.934966,60755027.8575553,12.4069448366106,"Sawlog wood volume"
"105","jack pine","Softwood","210","212","BIOMASS",2,2141581733.10659,4469520046.10822,2327938313.00163,108.701819641723,"Total aboveground biomass"
"105","jack pine","Softwood","210","212","CARBON",2,1070790876.68483,2140900102.08584,1070109225.40101,99.9363413250274,"Total aboveground carbon"
"105","jack pine","Softwood","210","212","VMERIB",2,70940679.6942043,101850463.251844,30909783.5576394,43.5713101296443,"Merchantable wood volume"
"105","jack pine","Softwood","210","212","WMERBCH",2,122936667.180371,601371664.493708,478434997.313337,389.171927535163,"Top and limb weight"
"105","jack pine","Softwood","210","212","WMEROB",2,1495321344.37262,2976035896.59391,1480714552.22129,99.0231670131437,"Merch bole wood and bark weight"
"105","jack pine","Softwood","210","212","WSTPOB",2,122764786.977412,210674734.134952,87909947.1575399,71.6084386426825,"Stump wood and bark weight"
"105","jack pine","Softwood","220","222","BIOMASS",2,217029934.540269,389729716.99354,172699782.453271,79.574176170259,"Total aboveground biomass"
"105","jack pine","Softwood","220","222","CARBON",2,108514968.708755,186680534.439906,78165565.7311509,72.0320584904196,"Total aboveground carbon"
"105","jack pine","Softwood","220","222","VMERIB",2,7486391.28357155,8944096.16271762,1457704.87914607,19.4713958158308,"Merchantable wood volume"
"105","jack pine","Softwood","220","222","WMERBCH",2,13006620.4070085,50205240.3401977,37198619.9331892,285.997582532239,"Top and limb weight"
"105","jack pine","Softwood","220","222","WMEROB",2,159601450.432477,260889448.617454,101287998.184976,63.4630812630541,"Merch bole wood and bark weight"
"105","jack pine","Softwood","220","222","WSTPOB",2,13247172.817059,19157966.3062873,5910793.48922826,44.6192827017147,"Stump wood and bark weight"
"105","jack pine","Softwood","330","332","BIOMASS",1,100702136.638924,142891634.049058,42189497.4101336,41.8953349137045,"Total aboveground biomass"
"105","jack pine","Softwood","330","332","CARBON",1,50351068.3623461,68445092.7094985,18094024.3471524,35.9357307315519,"Total aboveground carbon"
"105","jack pine","Softwood","330","332","VMERIB",1,2903769.52352746,3161966.57760832,258197.054080861,8.89178882789591,"Merchantable wood volume"
"105","jack pine","Softwood","330","332","VSAWIB",1,2671777.93657172,2947952.43499943,276174.49842771,10.3367310077455,"Sawlog wood volume"
"105","jack pine","Softwood","330","332","WMERBCH",1,13777101.1019617,47905000.2627853,34127899.1608237,247.714660059832,"Top and limb weight"
"105","jack pine","Softwood","330","332","WMEROB",1,82878692.8252684,90634514.7501745,7755821.92490605,9.35804084320864,"Merch bole wood and bark weight"
"105","jack pine","Softwood","330","332","WSTPOB",1,4046342.711694,4352119.03609761,305776.324403609,7.55685680107892,"Stump wood and bark weight"
"105","jack pine","Softwood","330","332","BIOMASS",2,110669590.574212,212596833.505859,101927242.931647,92.1004969863849,"Total aboveground biomass"
"105","jack pine","Softwood","330","332","CARBON",2,55334795.3299902,101833883.249306,46499087.9193163,84.032275970333,"Total aboveground carbon"
"105","jack pine","Softwood","330","332","VMERIB",2,3822908.64895933,4667248.4636111,844339.814651774,22.0863194018936,"Merchantable wood volume"
"105","jack pine","Softwood","330","332","WMERBCH",2,9262336.02478882,73501383.6145586,64239047.5897698,693.551253353869,"Top and limb weight"
"105","jack pine","Softwood","330","332","WMEROB",2,95982223.2407872,132146478.595042,36164255.3542543,37.678076349128,"Merch bole wood and bark weight"
"105","jack pine","Softwood","330","332","WSTPOB",2,5425031.3086361,6948971.29625891,1523939.9876228,28.0908975621366,"Stump wood and bark weight"
"105","jack pine","Softwood","M220","M221","BIOMASS",1,15668361.2650397,18211503.3334227,2543142.068383,16.2310660659671,"Total aboveground biomass"
"105","jack pine","Softwood","M220","M221","CARBON",1,7834180.63251987,8723310.0967095,889129.464189623,11.3493612911965,"Total aboveground carbon"
"105","jack pine","Softwood","M220","M221","VMERIB",1,439756.401052642,367519.625740885,-72236.7753117576,-16.4265432268513,"Merchantable wood volume"
"105","jack pine","Softwood","M220","M221","WMERBCH",1,2315453.05763146,6075903.77663631,3760450.71900486,162.406692142208,"Top and limb weight"
"105","jack pine","Softwood","M220","M221","WMEROB",1,12551421.6622025,11334708.1301807,-1216713.53202185,-9.6938304262845,"Merch bole wood and bark weight"
"105","jack pine","Softwood","M220","M221","WSTPOB",1,801486.545205784,800891.426605787,-595.118599997368,-0.0742518515821834,"Stump wood and bark weight"
"105","jack pine","Softwood","220","221","BIOMASS",1,10014641.6474772,11561434.3267129,1546792.67923576,15.445312310555,"Total aboveground biomass"
"105","jack pine","Softwood","220","221","CARBON",1,5007320.83971822,5537927.04249548,530606.20277726,10.5966088405695,"Total aboveground carbon"
"105","jack pine","Softwood","220","221","VMERIB",1,282067.688840575,257643.721616268,-24423.9672243063,-8.65890287707173,"Merchantable wood volume"
"105","jack pine","Softwood","220","221","VSAWIB",1,237247.135905812,176955.307905998,-60291.827999813,-25.4130899281959,"Sawlog wood volume"
"105","jack pine","Softwood","220","221","WMERBCH",1,1464470.04485175,3368393.70484324,1903923.65999149,130.007688903204,"Top and limb weight"
"105","jack pine","Softwood","220","221","WMEROB",1,8050708.28277406,7721693.66196623,-329014.620807829,-4.08677856967958,"Merch bole wood and bark weight"
"105","jack pine","Softwood","220","221","WSTPOB",1,499463.319851352,471346.95990347,-28116.3599478815,-5.6293142720169,"Stump wood and bark weight"
"105","jack pine","Softwood","220","221","BIOMASS",2,1298432.4508071,2592610.43665974,1294177.98585264,99.6723383683286,"Total aboveground biomass"
"105","jack pine","Softwood","220","221","CARBON",2,649216.244416441,1241860.39916002,592644.154743575,91.2860945548711,"Total aboveground carbon"
"105","jack pine","Softwood","220","221","VMERIB",2,0,72420.611440022,72420.611440022,Inf,"Merchantable wood volume"
"105","jack pine","Softwood","220","221","WMERBCH",2,0,0,0,NA,"Top and limb weight"
"105","jack pine","Softwood","220","221","WMEROB",2,1137546.25690296,2285916.50638904,1148370.24948608,100.951521093532,"Merch bole wood and bark weight"
"105","jack pine","Softwood","220","221","WSTPOB",2,160886.193904146,306693.930270703,145807.736366557,90.6278735473275,"Stump wood and bark weight"
"107","sand pine","Softwood","230","232","BIOMASS",1,32479439458.645,29389524711.0611,-3089914747.58389,-9.51344850491699,"Total aboveground biomass"
"107","sand pine","Softwood","230","232","CARBON",1,16239719800.8864,14015864334.7051,-2223855466.18135,-13.6939275643165,"Total aboveground carbon"
"107","sand pine","Softwood","230","232","VMERIB",1,701831432.503921,687106596.197779,-14724836.306142,-2.09805882498141,"Merchantable wood volume"
"107","sand pine","Softwood","230","232","VSAWIB",1,191071272.462611,187587855.639904,-3483416.82270658,-1.82309814437868,"Sawlog wood volume"
"107","sand pine","Softwood","230","232","WMERBCH",1,4109215806.06911,5056836683.19437,947620877.125262,23.0608690769093,"Top and limb weight"
"107","sand pine","Softwood","230","232","WMEROB",1,23101483431.3907,19753932811.2832,-3347550620.10743,-14.4906305694583,"Merch bole wood and bark weight"
"107","sand pine","Softwood","230","232","WSTPOB",1,1713885622.62351,1020700400.18589,-693185222.437619,-40.445244028393,"Stump wood and bark weight"
"107","sand pine","Softwood","230","232","BIOMASS",2,872470352.517015,1054205805.23439,181735452.717376,20.8299860497359,"Total aboveground biomass"
"107","sand pine","Softwood","230","232","CARBON",2,436235178.523688,502750748.516281,66515569.992593,15.247640095807,"Total aboveground carbon"
"107","sand pine","Softwood","230","232","VMERIB",2,14245957.7682396,14143183.1530819,-102774.615157684,-0.721430014251575,"Merchantable wood volume"
"107","sand pine","Softwood","230","232","WMERBCH",2,64030702.3778665,105056518.364219,41025815.9863527,64.0721005124162,"Top and limb weight"
"107","sand pine","Softwood","230","232","WMEROB",2,594644142.971267,735312712.121818,140668569.150551,23.6559244404007,"Merch bole wood and bark weight"
"107","sand pine","Softwood","230","232","WSTPOB",2,54431546.2190413,53026801.4159105,-1404744.80313086,-2.58075491274479,"Stump wood and bark weight"
"108","lodgepole pine","Softwood","M20","M24","BIOMASS",1,13507523070.7491,19162966350.8486,5655443280.0995,41.8688404267583,"Total aboveground biomass"
"108","lodgepole pine","Softwood","M20","M24","CARBON",1,6753761580.94743,9642804667.74702,2889043086.79959,42.7768000420636,"Total aboveground carbon"
